序号,行业类别,占净值比例,市值,截止时间,fund_code
42,租赁和商务服务业,0.37,2887.9168,2023-06-30,390
43,水利、环境和公共设施管理业,0.32,2486.159829,2023-06-30,390
44,住宿和餐饮业,0.27,2127.9695,2023-06-30,390
45,建筑业,0.2,1583.149966,2023-06-30,390
46,农、林、牧、渔业,0.03,209.1045,2023-06-30,390
47,卫生和社会工作,0.0,2.414856,2023-06-30,390
48,文化、体育和娱乐业,0.0,0.2523,2023-06-30,390
49,制造业,38.46,277129.048164,2023-03-31,390
50,采矿业,16.21,116793.514296,2023-03-31,390
51,信息传输、软件和信息技术服务业,14.66,105650.252186,2023-03-31,390
52,交通运输、仓储和邮政业,5.3,38200.5819,2023-03-31,390
53,科学研究和技术服务业,2.03,14624.681849,2023-03-31,390
54,金融业,0.92,6600.2332,2023-03-31,390
55,批发和零售业,0.78,5649.580041,2023-03-31,390
56,电力、热力、燃气及水生产和供应业,0.42,2994.65948,2023-03-31,390
57,水利、环境和公共设施管理业,0.4,2865.416079,2023-03-31,390
58,住宿和餐饮业,0.38,2757.0717,2023-03-31,390
59,房地产业,0.28,1982.204699,2023-03-31,390
60,教育,0.23,1648.507,2023-03-31,390
61,建筑业,0.14,1033.454712,2023-03-31,390
62,农、林、牧、渔业,0.11,765.5292,2023-03-31,390
63,卫生和社会工作,0.0,7.352854,2023-03-31,390
64,文化、体育和娱乐业,0.0,0.710325,2023-03-31,390
1,制造业,67.34,228239.538395,2023-12-31,404
2,信息传输、软件和信息技术服务业,11.82,40054.654972,2023-12-31,404
3,交通运输、仓储和邮政业,2.54,8602.204282,2023-12-31,404
4,金融业,2.33,7885.300138,2023-12-31,404
5,房地产业,1.0,3373.9848,2023-12-31,404
6,租赁和商务服务业,0.44,1480.44694,2023-12-31,404
7,科学研究和技术服务业,0.29,974.508677,2023-12-31,404
8,批发和零售业,0.01,33.573078,2023-12-31,404
9,电力、热力、燃气及水生产和供应业,0.01,22.213185,2023-12-31,404
10,水利、环境和公共设施管理业,0.01,20.562988,2023-12-31,404
11,卫生和社会工作,0.0,2.078586,2023-12-31,404
12,建筑业,0.0,1.147206,2023-12-31,404
13,制造业,58.65,204313.215224,2023-09-30,404
14,信息传输、软件和信息技术服务业,12.6,43880.477515,2023-09-30,404
15,交通运输、仓储和邮政业,1.39,4827.033915,2023-09-30,404
16,金融业,0.98,3430.107,2023-09-30,404
17,批发和零售业,0.01,39.633191,2023-09-30,404
18,水利、环境和公共设施管理业,0.01,21.541812,2023-09-30,404
19,电力、热力、燃气及水生产和供应业,0.01,19.560797,2023-09-30,404
20,科学研究和技术服务业,0.0,14.053796,2023-09-30,404
21,卫生和社会工作,0.0,2.118546,2023-09-30,404
22,建筑业,0.0,1.136983,2023-09-30,404
23,制造业,63.72,259981.492176,2023-06-30,404
24,信息传输、软件和信息技术服务业,17.56,71643.837733,2023-06-30,404
25,金融业,0.64,2594.477032,2023-06-30,404
26,水利、环境和公共设施管理业,0.01,22.698019,2023-06-30,404
27,科学研究和技术服务业,0.0,18.076049,2023-06-30,404
28,批发和零售业,0.0,17.332465,2023-06-30,404
29,卫生和社会工作,0.0,8.509856,2023-06-30,404
30,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,404
31,建筑业,0.0,1.051615,2023-06-30,404
32,制造业,73.42,349562.63184,2023-03-31,404
33,信息传输、软件和信息技术服务业,17.88,85153.993825,2023-03-31,404
34,金融业,0.92,4400.622,2023-03-31,404
35,电力、热力、燃气及水生产和供应业,0.81,3848.07388,2023-03-31,404
36,批发和零售业,0.01,44.483276,2023-03-31,404
37,采矿业,0.0,8.22744,2023-03-31,404
38,建筑业,0.0,7.732912,2023-03-31,404
39,卫生和社会工作,0.0,7.352854,2023-03-31,404
40,水利、环境和公共设施管理业,0.0,6.599834,2023-03-31,404
41,科学研究和技术服务业,0.0,2.01376,2023-03-31,404
42,交通运输、仓储和邮政业,0.0,1.611886,2023-03-31,404
1,制造业,76.63,11294.19627,2023-12-31,522
2,信息传输、软件和信息技术服务业,2.08,306.296,2023-12-31,522
3,金融业,0.01,1.5687,2023-12-31,522
4,制造业,69.08,11259.6564,2023-09-30,522
5,信息传输、软件和信息技术服务业,0.74,120.0095,2023-09-30,522
6,金融业,0.01,1.4946,2023-09-30,522
7,制造业,71.5,14265.02562,2023-06-30,522
8,金融业,4.83,964.04,2023-06-30,522
9,信息传输、软件和信息技术服务业,0.48,94.98,2023-06-30,522
10,制造业,42.98,6203.5977,2023-03-31,522
11,信息传输、软件和信息技术服务业,23.4,3376.8135,2023-03-31,522
12,金融业,0.57,81.72,2023-03-31,522
1,制造业,76.51,64376.320489,2023-12-31,601
2,信息传输、软件和信息技术服务业,3.44,2895.602623,2023-12-31,601
3,科学研究和技术服务业,3.01,2532.440006,2023-12-31,601
4,文化、体育和娱乐业,2.05,1721.3637,2023-12-31,601
5,租赁和商务服务业,1.82,1535.53012,2023-12-31,601
6,金融业,1.62,1364.769,2023-12-31,601
7,建筑业,0.98,828.1152,2023-12-31,601
8,教育,0.48,406.9186,2023-12-31,601
9,水利、环境和公共设施管理业,0.01,8.830266,2023-12-31,601
10,批发和零售业,0.0,1.95372,2023-12-31,601
11,制造业,76.5,66332.417813,2023-09-30,601
12,卫生和社会工作,4.92,4268.061942,2023-09-30,601
13,科学研究和技术服务业,4.19,3635.674804,2023-09-30,601
14,金融业,2.94,2551.818,2023-09-30,601
15,租赁和商务服务业,1.7,1472.855832,2023-09-30,601
16,信息传输、软件和信息技术服务业,1.48,1284.291542,2023-09-30,601
17,批发和零售业,1.0,868.277364,2023-09-30,601
18,水利、环境和公共设施管理业,0.01,12.737507,2023-09-30,601
19,电力、热力、燃气及水生产和供应业,0.0,3.356397,2023-09-30,601
20,建筑业,0.0,1.136983,2023-09-30,601
21,制造业,69.2,68214.108555,2023-06-30,601
22,信息传输、软件和信息技术服务业,6.41,6314.721157,2023-06-30,601
23,金融业,3.68,3628.8607,2023-06-30,601
24,卫生和社会工作,3.44,3389.408956,2023-06-30,601
25,批发和零售业,3.43,3382.476628,2023-06-30,601
26,农、林、牧、渔业,1.73,1701.412956,2023-06-30,601
27,租赁和商务服务业,1.33,1307.33946,2023-06-30,601
28,科学研究和技术服务业,0.32,313.911448,2023-06-30,601
29,水利、环境和公共设施管理业,0.01,12.442305,2023-06-30,601
30,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,601
31,建筑业,0.0,1.051615,2023-06-30,601
32,制造业,64.65,67984.163078,2023-03-31,601
33,信息传输、软件和信息技术服务业,10.26,10792.067554,2023-03-31,601
34,卫生和社会工作,4.09,4304.4561,2023-03-31,601
35,金融业,2.9,3053.3391,2023-03-31,601
36,批发和零售业,2.55,2685.533076,2023-03-31,601
37,科学研究和技术服务业,2.16,2272.123646,2023-03-31,601
38,租赁和商务服务业,2.06,2166.589501,2023-03-31,601
39,交通运输、仓储和邮政业,1.45,1525.2128,2023-03-31,601
40,建筑业,0.96,1010.773312,2023-03-31,601
41,住宿和餐饮业,0.91,955.143657,2023-03-31,601
42,电力、热力、燃气及水生产和供应业,0.04,36.82228,2023-03-31,601
43,水利、环境和公共设施管理业,0.02,18.417263,2023-03-31,601
44,采矿业,0.01,6.12864,2023-03-31,601
1,制造业,91.83,44593.234655,2023-12-31,742
2,批发和零售业,0.0,1.95372,2023-12-31,742
3,科学研究和技术服务业,0.0,1.117892,2023-12-31,742
4,交通运输、仓储和邮政业,0.0,0.893349,2023-12-31,742
5,水利、环境和公共设施管理业,0.0,0.893282,2023-12-31,742
6,租赁和商务服务业,0.0,0.3058,2023-12-31,742
7,制造业,90.22,44425.263124,2023-09-30,742
8,信息传输、软件和信息技术服务业,2.01,991.82387,2023-09-30,742
9,批发和零售业,0.01,3.55239,2023-09-30,742
10,电力、热力、燃气及水生产和供应业,0.01,3.356397,2023-09-30,742
11,卫生和社会工作,0.0,2.118546,2023-09-30,742
12,水利、环境和公共设施管理业,0.0,1.965989,2023-09-30,742
13,科学研究和技术服务业,0.0,1.466976,2023-09-30,742
14,建筑业,0.0,0.990711,2023-09-30,742
15,制造业,76.06,48972.104036,2023-06-30,742
16,信息传输、软件和信息技术服务业,12.27,7902.086102,2023-06-30,742
17,采矿业,0.12,79.929,2023-06-30,742
18,电力、热力、燃气及水生产和供应业,0.01,3.544747,2023-06-30,742
19,卫生和社会工作,0.0,2.378286,2023-06-30,742
20,科学研究和技术服务业,0.0,1.439448,2023-06-30,742
21,批发和零售业,0.0,1.280262,2023-06-30,742
22,建筑业,0.0,0.914303,2023-06-30,742
23,水利、环境和公共设施管理业,0.0,0.774,2023-06-30,742
24,制造业,74.33,37795.345604,2023-03-31,742
25,信息传输、软件和信息技术服务业,15.33,7797.892396,2023-03-31,742
26,金融业,0.11,57.204,2023-03-31,742
27,电力、热力、燃气及水生产和供应业,0.07,36.82228,2023-03-31,742
28,批发和零售业,0.02,11.111646,2023-03-31,742
29,水利、环境和公共设施管理业,0.02,10.346959,2023-03-31,742
30,建筑业,0.02,9.732992,2023-03-31,742
31,卫生和社会工作,0.01,3.099016,2023-03-31,742
32,科学研究和技术服务业,0.0,2.01376,2023-03-31,742
1,制造业,60.64,77023.953805,2023-12-31,800
2,信息传输、软件和信息技术服务业,11.27,14315.975991,2023-12-31,800
3,采矿业,7.23,9189.867,2023-12-31,800
4,科学研究和技术服务业,7.05,8956.692388,2023-12-31,800
5,金融业,1.18,1502.8146,2023-12-31,800
6,批发和零售业,1.11,1412.3304,2023-12-31,800
7,租赁和商务服务业,1.05,1332.098638,2023-12-31,800
8,农、林、牧、渔业,1.04,1317.4452,2023-12-31,800
9,住宿和餐饮业,0.54,688.3734,2023-12-31,800
10,交通运输、仓储和邮政业,0.51,651.964941,2023-12-31,800
11,水利、环境和公共设施管理业,0.47,593.845331,2023-12-31,800
12,卫生和社会工作,0.35,445.1016,2023-12-31,800
13,电力、热力、燃气及水生产和供应业,0.31,392.805,2023-12-31,800
14,制造业,59.3,87522.661633,2023-09-30,800
15,信息传输、软件和信息技术服务业,11.4,16822.687358,2023-09-30,800
16,科学研究和技术服务业,7.14,10536.497164,2023-09-30,800
17,采矿业,6.31,9306.882053,2023-09-30,800
18,金融业,1.48,2183.2248,2023-09-30,800
19,农、林、牧、渔业,1.35,1996.9075,2023-09-30,800
20,租赁和商务服务业,0.97,1434.402839,2023-09-30,800
21,水利、环境和公共设施管理业,0.73,1074.311806,2023-09-30,800
22,批发和零售业,0.68,1009.136254,2023-09-30,800
23,交通运输、仓储和邮政业,0.63,922.83477,2023-09-30,800
24,电力、热力、燃气及水生产和供应业,0.62,913.014357,2023-09-30,800
25,房地产业,0.56,819.417544,2023-09-30,800
26,住宿和餐饮业,0.51,759.3261,2023-09-30,800
27,卫生和社会工作,0.41,609.889254,2023-09-30,800
28,文化、体育和娱乐业,0.36,524.5843,2023-09-30,800
29,建筑业,0.0,0.862723,2023-09-30,800
30,制造业,59.73,85122.994407,2023-06-30,800
31,信息传输、软件和信息技术服务业,12.16,17324.234803,2023-06-30,800
32,科学研究和技术服务业,7.28,10380.739258,2023-06-30,800
33,采矿业,5.44,7748.95344,2023-06-30,800
34,农、林、牧、渔业,1.67,2380.992179,2023-06-30,800
35,金融业,0.96,1365.4312,2023-06-30,800
36,建筑业,0.87,1240.987655,2023-06-30,800
37,水利、环境和公共设施管理业,0.74,1059.194121,2023-06-30,800
38,交通运输、仓储和邮政业,0.7,995.758077,2023-06-30,800
39,批发和零售业,0.59,837.261386,2023-06-30,800
40,住宿和餐饮业,0.59,834.7475,2023-06-30,800
41,电力、热力、燃气及水生产和供应业,0.48,685.355947,2023-06-30,800
42,卫生和社会工作,0.26,367.785134,2023-06-30,800
43,租赁和商务服务业,0.2,281.2341,2023-06-30,800
44,文化、体育和娱乐业,0.2,278.4694,2023-06-30,800
45,制造业,54.39,78450.973377,2023-03-31,800
46,信息传输、软件和信息技术服务业,10.76,15517.841295,2023-03-31,800
47,采矿业,6.94,10004.357305,2023-03-31,800
48,科学研究和技术服务业,4.77,6880.766845,2023-03-31,800
49,金融业,1.13,1627.0369,2023-03-31,800
50,批发和零售业,0.98,1418.356046,2023-03-31,800
51,水利、环境和公共设施管理业,0.87,1252.665371,2023-03-31,800
52,交通运输、仓储和邮政业,0.8,1160.319522,2023-03-31,800
53,住宿和餐饮业,0.71,1028.127,2023-03-31,800
54,农、林、牧、渔业,0.54,773.36439,2023-03-31,800
55,卫生和社会工作,0.52,744.203925,2023-03-31,800
56,房地产业,0.45,652.4865,2023-03-31,800
57,电力、热力、燃气及水生产和供应业,0.39,562.67772,2023-03-31,800
58,建筑业,0.35,500.861874,2023-03-31,800
59,教育,0.19,273.371,2023-03-31,800
1,制造业,82.05,35280.470486,2023-12-31,823
2,信息传输、软件和信息技术服务业,2.49,1071.894652,2023-12-31,823
3,制造业,77.01,32752.897859,2023-09-30,823
4,信息传输、软件和信息技术服务业,2.02,859.7616,2023-09-30,823
5,制造业,58.41,27307.403256,2023-06-30,823
6,信息传输、软件和信息技术服务业,16.36,7651.299595,2023-06-30,823
7,金融业,3.28,1531.403832,2023-06-30,823
8,房地产业,2.4,1121.9193,2023-06-30,823
9,制造业,61.25,34607.951734,2023-03-31,823
10,信息传输、软件和信息技术服务业,28.95,16357.501481,2023-03-31,823
11,科学研究和技术服务业,0.0,1.635789,2023-03-31,823
12,金融业,0.0,1.40967,2023-03-31,823
1,制造业,47.15,1928.085184,2023-12-31,845
2,农、林、牧、渔业,28.7,1173.622791,2023-12-31,845
3,批发和零售业,11.74,480.042676,2023-12-31,845
4,交通运输、仓储和邮政业,1.34,54.8604,2023-12-31,845
5,采矿业,1.05,42.8706,2023-12-31,845
6,制造业,48.55,2548.878084,2023-09-30,845
7,批发和零售业,7.57,397.59308,2023-09-30,845
8,交通运输、仓储和邮政业,6.43,337.7582,2023-09-30,845
9,卫生和社会工作,3.9,204.7469,2023-09-30,845
10,农、林、牧、渔业,2.43,127.6893,2023-09-30,845
11,房地产业,1.52,79.7592,2023-09-30,845
12,电力、热力、燃气及水生产和供应业,1.3,68.22816,2023-09-30,845
13,信息传输、软件和信息技术服务业,0.88,45.9726,2023-09-30,845
14,制造业,49.6,2592.159965,2023-06-30,845
15,交通运输、仓储和邮政业,16.72,873.7892,2023-06-30,845
16,信息传输、软件和信息技术服务业,6.4,334.5742,2023-06-30,845
17,采矿业,1.88,98.4449,2023-06-30,845
18,电力、热力、燃气及水生产和供应业,1.36,71.148,2023-06-30,845
19,农、林、牧、渔业,1.25,65.3488,2023-06-30,845
20,建筑业,1.2,62.566,2023-06-30,845
21,批发和零售业,1.01,52.864,2023-06-30,845
22,科学研究和技术服务业,0.74,38.7904,2023-06-30,845
23,制造业,63.75,3125.392243,2023-03-31,845
24,交通运输、仓储和邮政业,15.31,750.4134,2023-03-31,845
25,农、林、牧、渔业,4.76,233.3625,2023-03-31,845
26,电力、热力、燃气及水生产和供应业,3.57,174.8875,2023-03-31,845
27,信息传输、软件和信息技术服务业,3.27,160.0821,2023-03-31,845
28,科学研究和技术服务业,0.6,29.382,2023-03-31,845
29,建筑业,0.27,13.1546,2023-03-31,845
1,制造业,50.59,63772.177558,2023-12-31,940
2,信息传输、软件和信息技术服务业,21.18,26693.01826,2023-12-31,940
3,农、林、牧、渔业,2.95,3715.6458,2023-12-31,940
4,电力、热力、燃气及水生产和供应业,2.03,2561.181,2023-12-31,940
5,批发和零售业,1.77,2230.7712,2023-12-31,940
6,科学研究和技术服务业,1.35,1707.823278,2023-12-31,940
7,租赁和商务服务业,0.74,937.6752,2023-12-31,940
8,制造业,39.17,54468.493482,2023-09-30,940
9,信息传输、软件和信息技术服务业,25.0,34770.661688,2023-09-30,940
10,科学研究和技术服务业,2.76,3836.37471,2023-09-30,940
11,金融业,2.59,3607.184,2023-09-30,940
12,房地产业,2.07,2885.186176,2023-09-30,940
13,批发和零售业,0.51,710.915069,2023-09-30,940
14,电力、热力、燃气及水生产和供应业,0.0,3.356397,2023-09-30,940
15,水利、环境和公共设施管理业,0.0,1.030275,2023-09-30,940
16,信息传输、软件和信息技术服务业,36.88,73209.058946,2023-06-30,940
17,制造业,31.37,62267.026292,2023-06-30,940
18,金融业,6.79,13475.9646,2023-06-30,940
19,文化、体育和娱乐业,0.91,1811.7616,2023-06-30,940
20,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,940
21,批发和零售业,0.0,3.467887,2023-06-30,940
22,水利、环境和公共设施管理业,0.0,0.774,2023-06-30,940
23,房地产业,0.0,0.034544,2023-06-30,940
24,信息传输、软件和信息技术服务业,41.27,33956.50073,2023-03-31,940
25,制造业,34.5,28383.654365,2023-03-31,940
26,金融业,5.43,4470.084,2023-03-31,940
27,住宿和餐饮业,2.2,1811.808,2023-03-31,940
28,文化、体育和娱乐业,1.0,819.5218,2023-03-31,940
29,电力、热力、燃气及水生产和供应业,0.04,36.82228,2023-03-31,940
30,批发和零售业,0.02,12.767028,2023-03-31,940
31,水利、环境和公共设施管理业,0.01,10.346959,2023-03-31,940
1,制造业,82.0,104780.927737,2023-12-31,1000
2,科学研究和技术服务业,9.15,11695.403262,2023-12-31,1000
3,卫生和社会工作,2.02,2586.428784,2023-12-31,1000
4,批发和零售业,0.73,934.36986,2023-12-31,1000
5,文化、体育和娱乐业,0.28,361.62,2023-12-31,1000
6,信息传输、软件和信息技术服务业,0.14,185.123567,2023-12-31,1000
7,交通运输、仓储和邮政业,0.0,1.398141,2023-12-31,1000
8,水利、环境和公共设施管理业,0.0,0.893282,2023-12-31,1000
9,租赁和商务服务业,0.0,0.3058,2023-12-31,1000
10,制造业,64.29,92059.513158,2023-09-30,1000
11,科学研究和技术服务业,11.38,16300.175156,2023-09-30,1000
12,卫生和社会工作,8.99,12871.875102,2023-09-30,1000
13,金融业,1.05,1505.132436,2023-09-30,1000
14,信息传输、软件和信息技术服务业,0.94,1339.541494,2023-09-30,1000
15,批发和零售业,0.01,11.527012,2023-09-30,1000
16,水利、环境和公共设施管理业,0.0,3.458435,2023-09-30,1000
17,电力、热力、燃气及水生产和供应业,0.0,3.356397,2023-09-30,1000
18,建筑业,0.0,1.136983,2023-09-30,1000
19,制造业,68.04,122451.377131,2023-06-30,1000
20,信息传输、软件和信息技术服务业,21.39,38492.675478,2023-06-30,1000
21,金融业,3.0,5405.6352,2023-06-30,1000
22,文化、体育和娱乐业,0.2,362.149074,2023-06-30,1000
23,租赁和商务服务业,0.16,284.7092,2023-06-30,1000
24,批发和零售业,0.0,8.392825,2023-06-30,1000
25,科学研究和技术服务业,0.0,3.724213,2023-06-30,1000
26,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,1000
