fund_code,year,quarter,industry_hhi,hhi_normalized,ICI,ICI_normalized,industry_count,industry_max_pct,total_weight_pct
404,2015,1,0.041565,0.108165,0.12408,0.322894,5,33.97,61.99
404,2015,2,0.049167,0.055834,0.18775,0.213209,17,32.32,93.84
404,2015,3,0.032071,0.135389,0.080968,0.341815,4,23.1,48.67
404,2015,4,0.048451,0.06468,0.178368,0.238113,12,39.14,86.55
404,2016,1,0.025993,0.108169,0.037769,0.157178,7,13.24,49.02
404,2016,2,0.036301,0.054105,0.070648,0.1053,15,16.57,81.91
404,2016,3,0.036105,0.122048,0.047336,0.160013,6,14.11,54.39
404,2016,4,0.043978,0.058237,0.093186,0.123399,21,21.87,86.9
404,2017,1,0.040215,0.105363,0.052822,0.138395,8,17.27,61.78
404,2017,2,0.04048,0.053654,0.07567,0.100296,15,16.9,86.86
404,2017,3,0.03412,0.101918,0.070246,0.209829,6,19.5,57.86
404,2017,4,0.051718,0.060301,0.099971,0.116562,16,20.59,92.61
404,2018,1,5e-06,0.081867,1.6e-05,0.265244,6,0.3688,0.7647
404,2018,2,0.01168,0.08933,0.022991,0.175835,11,9.6687,36.1601
404,2018,3,3e-06,0.104416,5e-06,0.195418,5,0.1446,0.5301
404,2018,4,0.029353,0.05699,0.105924,0.205653,13,23.74,71.7678
404,2019,1,4e-06,0.077624,1.5e-05,0.264277,4,0.2696,0.7585
404,2019,2,0.013956,0.093211,0.022441,0.149882,13,10.4945,38.6943
404,2019,3,3e-06,0.107961,5e-06,0.201168,5,0.1425,0.5038
404,2019,4,0.027494,0.043465,0.079717,0.126024,17,17.72,79.5334
404,2020,2,0.044138,0.050144,0.148297,0.168477,14,29.67,93.82
404,2020,4,0.048787,0.061248,0.127048,0.159496,22,25.34,89.25
404,2021,2,0.061476,0.070774,0.165925,0.191021,23,34.51,93.2
404,2021,4,0.05418,0.061737,0.196942,0.224411,19,34.64,93.68
404,2022,2,0.049933,0.058258,0.209694,0.244654,15,36.86,92.58
404,2022,4,0.032692,0.037799,0.371961,0.430063,15,60.86,93.0
404,2023,2,0.02613,0.039004,0.179095,0.267329,17,40.13,81.85
404,2023,4,0.01991,0.027596,0.16313,0.226104,19,39.17,84.94
404,2024,2,0.028379,0.034703,0.273571,0.334538,18,52.44,90.43
404,2024,4,0.020939,0.027778,0.22882,0.303567,15,47.92,86.82
404,2025,2,0.019429,0.022177,0.228146,0.260413,19,47.19,93.6
404,2025,4,0.036398,0.04593,0.247492,0.31231,16,45.21,89.02
522,2018,2,0.03382,0.042249,0.59242,0.740073,2,77.75,89.47
522,2018,4,0.020082,0.027298,0.1874,0.254741,7,33.9,85.77
522,2019,2,0.023072,0.031029,0.257188,0.345887,8,48.67,86.23
522,2019,4,0.05438,0.064346,0.28656,0.339079,6,47.72,91.93
522,2020,1,0.022739,0.103732,0.091962,0.419511,5,30.16,46.82
522,2020,2,0.042254,0.052224,0.197163,0.243682,13,41.3,89.95
522,2020,3,0.035993,0.098823,0.191997,0.527158,3,42.86,60.35
522,2020,4,0.05441,0.083963,0.251199,0.387637,15,43.99,80.5
522,2021,1,0.050738,0.116691,0.20343,0.467862,2,33.48,65.94
522,2021,2,0.069631,0.095362,0.379222,0.519361,8,58.5,85.45
522,2021,3,0.036241,0.11182,0.267036,0.823926,2,52.49,56.93
522,2021,4,0.036999,0.071392,0.457212,0.882213,8,68.77,71.99
522,2022,1,0.031449,0.108089,0.281567,0.967742,1,53.94,53.94
522,2022,2,0.041416,0.054983,0.647978,0.860242,8,81.92,86.79
522,2022,3,0.034018,0.113362,0.249127,0.830188,2,50.71,54.78
522,2022,4,0.024669,0.064135,0.128197,0.333283,9,34.83,62.02
522,2023,1,0.022051,0.102863,0.091735,0.427929,4,29.57,46.3
522,2023,2,0.040888,0.069305,0.199035,0.33736,4,37.67,76.81
522,2023,3,0.044005,0.11496,0.160368,0.418946,3,29.36,61.87
522,2023,4,0.052557,0.084792,0.238096,0.384124,4,41.91,78.73
522,2024,1,0.048406,0.112725,0.229777,0.535089,2,44.79,65.53
522,2024,2,0.066795,0.082316,0.438575,0.54049,2,62.22,90.08
522,2024,3,0.056065,0.105468,0.266601,0.501518,2,45.93,72.91
522,2024,4,0.043732,0.086875,0.260978,0.518441,3,46.99,70.95
522,2025,1,0.029204,0.105714,0.223742,0.809909,2,48.02,52.56
522,2025,2,0.042847,0.058558,0.527193,0.720496,5,73.73,85.54
522,2025,3,0.056207,0.102671,0.290257,0.530197,2,50.07,73.99
522,2025,4,0.060183,0.083969,0.361739,0.504706,3,55.49,84.66
522,2026,1,0.05293,0.103709,0.263496,0.516286,2,46.85,71.44
522,2026,2,0.042854,0.100809,0.189789,0.446454,3,40.48,65.2
601,2018,2,0.026582,0.033461,0.093978,0.118298,14,23.84,89.13
601,2018,4,0.026023,0.036026,0.092148,0.127571,14,23.65,84.99
601,2019,2,0.034431,0.041533,0.104807,0.126424,15,24.07,91.05
601,2019,4,0.038002,0.04678,0.130169,0.160239,16,32.58,90.13
601,2020,1,0.041978,0.105296,0.090652,0.227388,5,21.39,63.14
601,2020,2,0.042399,0.05354,0.111633,0.140964,18,23.62,88.99
601,2020,3,0.047602,0.106042,0.097202,0.216533,6,25.81,67.0
601,2020,4,0.049999,0.064963,0.123711,0.160735,21,26.5,87.73
601,2021,1,0.029812,0.103382,0.06283,0.217879,5,18.17,53.7
601,2021,2,0.038868,0.051175,0.106435,0.140136,24,22.39,87.15
601,2021,3,0.033237,0.113771,0.05602,0.191757,6,17.17,54.05
601,2021,4,0.034046,0.041168,0.086345,0.104407,21,22.99,90.94
601,2022,1,0.019086,0.119408,0.043915,0.274742,6,20.06,39.98
601,2022,2,0.023136,0.028922,0.088338,0.110429,18,28.26,89.44
601,2022,3,0.009354,0.102968,0.014319,0.157626,7,9.66,30.14
601,2022,4,0.017938,0.023446,0.108845,0.142262,16,31.57,87.47
601,2023,1,0.008879,0.103642,0.031463,0.367245,5,17.52,29.27
601,2023,2,0.017719,0.022156,0.24616,0.307787,23,50.21,89.43
601,2023,3,0.012741,0.116224,0.056441,0.514847,4,23.89,33.11
601,2023,4,0.019409,0.024063,0.163006,0.202095,20,39.02,89.81
601,2024,1,0.013263,0.124874,0.066715,0.628137,4,26.08,32.59
601,2024,2,0.020388,0.025014,0.213996,0.262556,18,42.07,90.28
601,2024,3,0.021569,0.113308,0.037308,0.195991,6,16.31,43.63
601,2024,4,0.017857,0.02511,0.079878,0.112322,18,22.97,84.33
601,2025,1,0.009082,0.113239,0.021228,0.264679,7,14.32,28.32
601,2025,2,0.017792,0.020457,0.098476,0.113224,20,24.35,93.26
601,2025,3,0.024569,0.114906,0.042339,0.198019,6,15.03,46.24
601,2025,4,0.036548,0.04233,0.13011,0.150693,17,26.42,92.92
601,2026,1,0.02373,0.114928,0.048835,0.236515,5,18.44,45.44
601,2026,2,0.030185,0.130412,0.070421,0.304249,4,19.16,48.11
742,2014,4,0.025518,0.085819,0.052316,0.175938,10,20.49,54.53
742,2015,1,0.031861,0.105981,0.041952,0.139547,7,13.82,54.83
742,2015,2,0.039464,0.048548,0.066468,0.081768,18,22.2,90.16
742,2015,3,0.019137,0.117952,0.019371,0.119391,8,8.52,40.28
742,2015,4,0.033169,0.056382,0.042886,0.0729,14,12.23,76.7
742,2016,1,0.026488,0.131856,0.025025,0.124574,8,10.17,44.82
742,2016,2,0.038225,0.07026,0.103627,0.190471,17,27.42,73.76
742,2016,3,0.008172,0.138049,0.015645,0.264303,5,9.75,24.33
742,2016,4,0.005318,0.074536,0.007854,0.110092,21,5.6,26.71
742,2017,1,0.040441,0.125616,0.059163,0.183769,6,18.31,56.74
742,2017,2,0.049324,0.090122,0.13271,0.242479,13,25.42,73.98
742,2017,3,0.052037,0.106198,0.151462,0.309105,3,28.45,70.0
742,2017,4,0.060094,0.092184,0.268759,0.412274,18,49.4,80.74
742,2018,1,7e-06,0.063978,2.8e-05,0.258384,7,0.478,1.0473
742,2018,2,0.023512,0.051076,0.155434,0.337653,18,39.9096,67.8481
742,2018,3,2e-06,0.101293,6e-06,0.367849,5,0.2327,0.3882
742,2018,4,0.021702,0.043194,0.102342,0.203699,16,31.4,70.8815
742,2019,1,5e-06,0.078383,2.2e-05,0.376251,6,0.4716,0.768
742,2019,2,0.017496,0.094199,0.038468,0.207108,15,16.7993,43.0974
742,2019,3,2e-06,0.115878,3e-06,0.168957,6,0.1335,0.4483
742,2019,4,0.022493,0.03565,0.04097,0.064936,20,15.19,79.4314
742,2020,2,0.057466,0.0661,0.18065,0.207794,24,29.4,93.24
742,2020,4,0.035448,0.044782,0.109438,0.138256,23,26.41,88.97
742,2021,1,3e-06,0.081776,7e-06,0.230615,6,0.2461,0.565
742,2021,2,0.019817,0.036964,0.093694,0.174762,24,23.52,73.2204
742,2021,3,2e-06,0.11708,6e-06,0.30216,4,0.2041,0.4427
742,2021,4,0.032224,0.044245,0.136065,0.186823,23,31.64,85.341
742,2022,2,0.043381,0.051332,0.160356,0.189745,17,31.22,91.93
742,2022,4,0.026339,0.035316,0.084716,0.11359,12,19.47,86.36
742,2023,1,5e-06,0.100638,2.9e-05,0.553607,3,0.5369,0.722
742,2023,2,0.013681,0.113142,0.054294,0.449,18,22.231,34.7737
742,2023,3,6e-06,0.121516,2.8e-05,0.577059,2,0.5127,0.6987
742,2023,4,0.061098,0.090978,0.374935,0.558294,17,59.8895,81.9495
742,2024,1,7e-06,0.080231,4.7e-05,0.5218,4,0.6842,0.9516
742,2024,2,0.019779,0.169437,0.066766,0.571948,11,25.2358,34.1665
742,2024,3,5e-06,0.121895,3.5e-05,0.835335,2,0.6006,0.6467
742,2024,4,0.05408,0.082195,0.5309,0.806901,11,74.1341,81.1141
742,2025,2,0.019767,0.022562,0.176962,0.201989,14,37.8,93.6
742,2025,4,0.068442,0.076933,0.658979,0.740737,13,82.47,94.32
800,2018,2,0.027206,0.043339,0.117364,0.186964,18,33.16,79.23
800,2018,4,0.020049,0.036782,0.065609,0.120364,13,18.73,73.83
800,2019,2,0.019634,0.032876,0.055456,0.092857,17,21.48,77.28
800,2019,4,0.036274,0.059,0.105139,0.171009,16,28.05,78.41
800,2020,1,0.03335,0.118367,0.055091,0.195534,6,15.16,53.08
800,2020,2,0.040982,0.052981,0.086529,0.111864,25,19.34,87.95
800,2020,3,0.038861,0.107551,0.104527,0.289292,6,31.4,60.11
800,2020,4,0.037485,0.056172,0.134655,0.201783,28,33.57,81.69
800,2021,1,0.023358,0.108447,0.033139,0.153857,7,13.32,46.41
800,2021,2,0.03262,0.053044,0.079806,0.129772,28,18.61,78.42
800,2021,3,0.023703,0.108593,0.035454,0.162426,6,12.19,46.72
800,2021,4,0.026675,0.048398,0.066427,0.120524,29,16.99,74.24
800,2022,1,0.019138,0.10526,0.02752,0.151363,7,12.64,42.64
800,2022,2,0.033339,0.051434,0.070109,0.108162,29,19.46,80.51
800,2022,3,0.01723,0.103457,0.015409,0.09252,9,8.47,40.81
800,2022,4,0.021809,0.039559,0.037032,0.067171,22,14.74,74.25
800,2023,1,0.005417,0.113252,0.008379,0.175182,6,6.89,21.87
800,2023,2,0.016276,0.019547,0.050732,0.060928,23,13.79,91.25
800,2023,3,0.010475,0.122602,0.017326,0.202784,5,7.81,29.23
800,2023,4,0.016265,0.019017,0.050856,0.059463,23,11.85,92.48
800,2024,1,0.013419,0.109544,0.018261,0.149072,7,9.3,35.0
800,2024,2,0.017802,0.021272,0.061707,0.073736,20,20.61,91.48
800,2024,3,0.012717,0.104351,0.023646,0.194023,6,12.94,34.91
800,2024,4,0.018706,0.02329,0.058373,0.072677,20,17.33,89.62
800,2025,1,0.01267,0.121066,0.025752,0.246073,6,14.93,32.35
800,2025,2,0.016781,0.021314,0.052222,0.066331,20,15.96,88.73
800,2025,3,0.019838,0.130829,0.04569,0.301319,5,17.32,38.94
800,2025,4,0.027907,0.033685,0.101303,0.122279,20,23.25,91.02
800,2026,1,0.019049,0.106766,0.043005,0.241029,5,17.12,42.24
800,2026,2,0.022903,0.108521,0.080954,0.38358,5,28.19,45.94
823,2015,1,0.031494,0.104911,0.048374,0.161143,7,18.81,54.79
823,2015,2,0.03503,0.050362,0.067754,0.097409,11,19.59,83.4
823,2015,3,0.02703,0.091238,0.087502,0.295354,5,25.55,54.43
823,2015,4,0.036403,0.04228,0.083971,0.097527,13,21.29,92.79
823,2016,1,0.017749,0.100189,0.026266,0.148267,7,12.77,42.09
823,2016,2,0.034131,0.050244,0.126384,0.186049,10,32.74,82.42
823,2016,3,0.014441,0.103572,0.034969,0.250803,4,12.0,37.34
823,2016,4,0.021633,0.067408,0.039357,0.122636,10,16.47,56.65
823,2017,1,0.024474,0.105434,0.053788,0.231715,5,17.68,48.18
823,2017,2,0.031609,0.059756,0.092971,0.175761,9,24.1,72.73
823,2017,3,0.023074,0.103924,0.03311,0.149122,7,14.13,47.12
823,2017,4,0.030478,0.055328,0.065764,0.119383,10,18.71,74.22
823,2018,1,4e-06,0.066059,6e-06,0.105212,9,0.1497,0.7501
823,2018,2,0.022545,0.066061,0.04087,0.119759,9,11.9809,58.4185
823,2018,3,2e-06,0.106507,6e-06,0.342113,4,0.2281,0.4162
823,2018,4,0.015011,0.084235,0.036071,0.202406,6,15.6648,42.2148
823,2019,1,4e-06,0.061041,1.2e-05,0.198279,6,0.236,0.7762
823,2019,2,0.012945,0.112623,0.028778,0.250376,7,15.0987,33.9027
823,2019,3,2e-06,0.114876,5e-06,0.277707,4,0.1813,0.4104
823,2019,4,0.028865,0.04687,0.098853,0.160511,14,23.447,78.477
823,2020,2,0.038582,0.047003,0.134741,0.164151,13,23.29,90.6
823,2020,4,0.04042,0.049736,0.095259,0.117212,21,19.25,90.15
823,2021,2,0.044356,0.052167,0.176661,0.207771,20,36.49,92.21
823,2021,4,0.028244,0.043445,0.098597,0.15166,19,25.54,80.63
823,2022,2,0.037718,0.044786,0.30135,0.357824,8,54.82,91.77
823,2022,4,0.028246,0.034139,0.215188,0.260086,9,38.01,90.96
823,2023,2,0.028753,0.044404,0.128292,0.198122,7,25.69,80.47
823,2023,4,0.02372,0.034523,0.111062,0.161645,10,30.35,82.89
823,2024,2,0.036532,0.049509,0.149095,0.202058,7,29.7,85.9
823,2024,4,0.03015,0.055689,0.107096,0.197813,7,24.3,73.58
823,2025,2,0.033157,0.051951,0.193128,0.302594,14,44.12,79.89
823,2025,4,0.04322,0.050491,0.228739,0.26722,13,38.91,92.52
845,2015,1,0.014701,0.11237,0.042517,0.324989,6,20.07,36.17
845,2015,2,0.027856,0.048341,0.042398,0.073578,16,16.18,75.91
845,2015,3,0.014567,0.160253,0.013507,0.148586,7,8.19,30.15
845,2015,4,0.019305,0.059523,0.029932,0.09229,20,15.18,56.95
845,2016,1,0.0057,0.104544,0.005615,0.102989,9,5.79,23.35
845,2016,2,0.007612,0.049768,0.015676,0.102485,19,10.9,39.11
845,2016,3,0.007614,0.110408,0.010359,0.150223,7,6.88,26.26
845,2016,4,0.011554,0.03318,0.022154,0.063622,17,8.51,59.01
845,2017,1,0.006571,0.102493,0.007312,0.114059,8,5.43,25.32
845,2017,2,0.009496,0.042051,0.008997,0.039842,20,5.96,47.52
845,2017,3,0.007562,0.105211,0.007074,0.098411,8,4.37,26.81
845,2017,4,0.012551,0.083756,0.012685,0.084656,14,7.04,38.71
845,2018,1,4e-06,0.082633,4e-06,0.086696,10,0.1423,0.7117
845,2018,2,0.035525,0.047709,0.047018,0.063145,18,12.46,86.2912
845,2018,3,1e-06,0.126697,1e-06,0.168962,6,0.0685,0.2467
845,2018,4,0.016546,0.034494,0.015303,0.031903,20,7.3,69.259
845,2019,1,2e-06,0.086829,3e-06,0.109846,9,0.1049,0.4895
845,2019,2,0.014466,0.066482,0.015395,0.070751,19,9.23,46.6464
845,2019,3,2e-06,0.104562,3e-06,0.145343,7,0.1109,0.4183
845,2019,4,0.024643,0.041056,0.030053,0.050069,20,11.86,77.475
845,2020,1,3e-06,0.069198,3e-06,0.075031,11,0.1099,0.6458
845,2020,2,0.011514,0.057166,0.022933,0.113858,21,13.19,44.8801
845,2020,3,2e-06,0.119707,3e-06,0.137393,7,0.1057,0.4271
845,2020,4,0.029722,0.051361,0.050263,0.086859,17,15.8908,76.0708
845,2021,1,2e-06,0.085184,5e-06,0.211702,7,0.2097,0.4873
845,2021,2,0.015637,0.051804,0.036014,0.119313,16,15.168,54.9406
845,2021,3,2e-06,0.103403,5e-06,0.232436,6,0.1912,0.4413
845,2021,4,0.026276,0.041153,0.096894,0.151752,13,27.6361,79.9061
845,2022,2,0.044889,0.054267,0.336736,0.407084,11,58.87,90.95
845,2022,4,0.043581,0.053447,0.242217,0.297049,11,39.02,90.3
845,2023,2,0.027262,0.042426,0.06047,0.094107,16,17.44,80.16
845,2023,4,0.035612,0.043994,0.291568,0.360201,7,50.85,89.97
845,2024,2,0.011831,0.054599,0.059329,0.273799,7,23.66,46.55
845,2024,4,0.021067,0.031058,0.030633,0.045161,18,10.77,82.36
845,2025,2,0.032472,0.036224,0.403439,0.450051,11,64.88,94.68
845,2025,4,0.052708,0.059122,0.244972,0.274782,8,45.73,94.42
940,2018,2,0.025768,0.043836,0.075056,0.127683,16,20.45,76.67
940,2018,4,0.014194,0.038612,0.041042,0.11165,17,15.64,60.63
940,2019,2,0.033346,0.04553,0.0876,0.119608,15,23.13,85.58
940,2019,4,0.03552,0.046298,0.125535,0.163628,11,22.83,87.59
940,2020,1,0.012945,0.119668,0.016966,0.156841,7,9.23,32.89
940,2020,2,0.03131,0.037072,0.154058,0.182412,14,35.61,91.9
940,2020,3,0.02687,0.122209,0.045024,0.204778,6,17.96,46.89
940,2020,4,0.035919,0.049809,0.04756,0.065951,22,11.89,84.92
940,2021,1,0.015507,0.101484,0.033594,0.219855,6,15.62,39.09
940,2021,2,0.024491,0.027967,0.137832,0.157393,21,25.58,93.58
940,2021,3,0.01018,0.114868,0.011192,0.126286,7,5.18,29.77
940,2021,4,0.020007,0.023933,0.059265,0.070896,22,16.82,91.43
940,2022,1,0.020631,0.121306,0.021076,0.123922,8,9.05,41.24
940,2022,2,0.023676,0.029314,0.099799,0.123566,13,26.65,89.87
940,2022,3,0.01609,0.12104,0.020366,0.153201,8,11.91,36.46
940,2022,4,0.02172,0.036653,0.065077,0.109818,15,22.29,76.98
940,2023,1,0.01746,0.13593,0.04563,0.355231,4,18.84,35.84
940,2023,2,0.027896,0.048398,0.128383,0.222739,17,32.07,75.92
940,2023,3,0.021994,0.10582,0.03847,0.18509,6,16.38,45.59
940,2023,4,0.024361,0.0375,0.063833,0.098259,14,17.72,80.6
940,2024,1,0.033965,0.102623,0.047374,0.143138,7,16.31,57.53
940,2024,2,0.035912,0.067871,0.199549,0.377139,10,45.11,72.74
940,2024,3,0.016693,0.119087,0.032034,0.228529,7,16.51,37.44
940,2024,4,0.020773,0.047978,0.039039,0.090166,17,17.86,65.8
940,2025,1,0.015833,0.08599,0.040878,0.222012,6,16.19,42.91
940,2025,2,0.031994,0.041903,0.216341,0.283345,18,45.5,87.38
940,2025,3,0.029473,0.11274,0.10459,0.400073,4,31.26,51.13
940,2025,4,0.041587,0.059319,0.263825,0.376318,14,49.03,83.73
940,2026,1,0.037953,0.10277,0.120885,0.327335,5,26.48,60.77
940,2026,2,0.03477,0.112233,0.152558,0.492435,3,37.39,55.66
1000,2018,2,0.022097,0.030045,0.029454,0.040047,24,12.72,85.76
1000,2018,4,0.025713,0.044203,0.05445,0.093604,13,17.79,76.27
1000,2019,2,0.041462,0.047033,0.069197,0.078496,14,18.54,93.89
1000,2019,4,0.041014,0.045676,0.207527,0.231113,14,38.81,94.76
1000,2020,1,0.027088,0.114026,0.120902,0.508934,3,34.28,48.74
1000,2020,2,0.034856,0.039743,0.209376,0.238732,16,37.32,93.65
1000,2020,3,0.028809,0.126937,0.068685,0.302633,4,21.05,47.64
1000,2020,4,0.036463,0.040504,0.202383,0.224815,20,39.74,94.88
1000,2021,1,0.031441,0.113726,0.07195,0.260251,4,22.06,52.58
1000,2021,2,0.040098,0.044533,0.239812,0.266336,23,44.02,94.89
1000,2021,3,0.036282,0.111357,0.1629,0.499981,4,40.41,57.08
1000,2021,4,0.044181,0.049316,0.353717,0.394834,20,59.88,94.65
1000,2022,1,0.036832,0.112928,0.203942,0.625292,4,45.85,57.11
1000,2022,2,0.045237,0.050177,0.383935,0.425861,14,62.61,94.95
1000,2022,3,0.037488,0.109468,0.233323,0.681316,3,48.97,58.52
1000,2022,4,0.048207,0.054535,0.390247,0.441468,20,62.56,94.02
1000,2023,1,0.019107,0.116314,0.044986,0.273855,4,18.06,40.53
1000,2023,2,0.023712,0.027677,0.152856,0.178417,19,30.28,92.56
1000,2023,3,0.035329,0.123848,0.085588,0.300032,5,25.63,53.41
1000,2023,4,0.044177,0.049742,0.176166,0.198358,22,34.69,94.24
1000,2024,1,0.038401,0.116632,0.045461,0.138076,7,14.86,57.38
1000,2024,2,0.050576,0.057864,0.114124,0.130571,14,23.32,93.49
1000,2024,3,0.053967,0.115214,0.144668,0.308853,3,26.17,68.44
1000,2024,4,0.058103,0.066648,0.278527,0.319486,14,48.05,93.37
1000,2025,1,0.051433,0.111068,0.194525,0.420067,3,41.82,68.05
1000,2025,2,0.049738,0.059604,0.209313,0.25083,19,41.16,91.35
1000,2025,3,0.063212,0.108182,0.231643,0.39644,3,43.23,76.44
1000,2025,4,0.062321,0.070246,0.229687,0.258897,16,40.93,94.19
1000,2026,1,0.053443,0.116225,0.128197,0.278798,5,26.05,67.81
1000,2026,2,0.044138,0.107222,0.111026,0.269709,5,28.16,64.16
1037,2015,2,0.036666,0.044141,0.047575,0.057274,16,13.5,91.14
1037,2015,3,0.022283,0.100148,0.019976,0.089779,9,7.31,47.17
1037,2015,4,0.041129,0.052762,0.096724,0.124082,13,23.44,88.29
1037,2016,1,0.029131,0.086745,0.047121,0.140317,9,17.02,57.95
1037,2016,2,0.036128,0.044434,0.063158,0.077679,17,18.32,90.17
1037,2016,3,0.036752,0.078693,0.071917,0.153987,9,23.71,68.34
1037,2016,4,0.043652,0.050875,0.093249,0.108678,15,25.49,92.63
1037,2017,1,0.039026,0.084522,0.091493,0.198157,9,26.87,67.95
1037,2017,2,0.045552,0.060571,0.160598,0.213551,12,37.32,86.72
1037,2017,3,0.049303,0.101925,0.148904,0.307831,6,36.55,69.55
1037,2017,4,0.062322,0.070652,0.264489,0.299841,8,48.54,93.92
1037,2018,1,5e-06,0.085137,2.3e-05,0.391822,6,0.4841,0.7711
1037,2018,2,0.011055,0.050176,0.018463,0.083801,16,11.2825,46.9382
1037,2018,3,2e-06,0.109561,3e-06,0.21173,6,0.1409,0.3852
1037,2018,4,0.020478,0.032727,0.046479,0.074281,17,16.722,79.102
1037,2019,2,0.018838,0.029649,0.04727,0.074398,22,14.08,79.71
1037,2019,4,0.022441,0.028979,0.053305,0.068834,18,18.05,88.0
1037,2020,2,0.027351,0.039191,0.063746,0.09134,17,18.55,83.54
1037,2020,4,0.043039,0.048948,0.062938,0.071579,19,16.72,93.77
1037,2021,2,0.033209,0.038405,0.051083,0.059075,24,14.6,92.99
1037,2021,4,0.036667,0.05093,0.076385,0.106097,21,20.39,84.85
1037,2022,2,0.029784,0.04888,0.058488,0.095986,22,17.61,78.06
1037,2022,4,0.029629,0.04053,0.086746,0.118664,20,22.05,85.5
1037,2023,2,0.032495,0.04162,0.114235,0.146315,19,24.64,88.36
1037,2023,4,0.036378,0.043403,0.130228,0.155378,18,22.37,91.55
1037,2024,2,0.045841,0.054669,0.187959,0.224159,16,31.5,91.57
1037,2024,4,0.033939,0.040194,0.251807,0.298216,7,44.53,91.89
1037,2025,2,0.031906,0.03591,0.389756,0.43867,13,63.8,94.26
1037,2025,4,0.052485,0.058388,0.24914,0.277163,16,46.35,94.81
1060,2015,2,0.004502,0.14144,0.010218,0.321046,9,7.84,17.84
1060,2015,3,0.001955,0.224055,0.003206,0.367485,4,4.38,9.34
1060,2015,4,0.011249,0.141154,0.021763,0.27308,8,9.22,28.23
1060,2016,1,0.004356,0.091834,0.010563,0.222669,5,7.98,21.78
1060,2016,2,0.015209,0.01951,0.084826,0.108819,14,21.01,88.29
1060,2016,3,0.008232,0.112424,0.009345,0.127615,7,6.51,27.06
1060,2016,4,0.026596,0.034643,0.091567,0.119271,20,21.02,87.62
1060,2017,1,0.026989,0.102673,0.046318,0.176206,6,15.32,51.27
1060,2017,2,0.044832,0.053961,0.148716,0.178997,14,29.02,91.15
1060,2017,3,0.033518,0.102624,0.081727,0.250228,5,25.37,57.15
1060,2017,4,0.006783,0.090348,0.0095,0.126543,12,6.42,27.4
1060,2018,1,1e-06,0.067497,1e-06,0.097243,12,0.0956,0.3516
1060,2018,2,0.001382,0.077096,0.001592,0.088835,14,2.47,13.3878
1060,2018,3,1e-06,0.111823,1e-06,0.126548,7,0.0619,0.2835
1060,2018,4,0.025108,0.035667,0.047153,0.066983,13,12.1,83.9013
1060,2019,1,2e-06,0.06704,5e-06,0.175193,7,0.1851,0.5373
1060,2019,2,0.020692,0.045965,0.060847,0.135164,13,15.8131,67.0949
1060,2019,3,2e-06,0.115134,2e-06,0.14457,6,0.0828,0.3839
1060,2019,4,0.025858,0.031694,0.06864,0.084132,17,17.82,90.325
1060,2020,2,0.000685,0.049146,0.001345,0.096423,14,2.57,11.81
1060,2020,4,0.0027,0.078637,0.006309,0.183737,9,7.4,18.53
1060,2021,2,0.024477,0.08265,0.036024,0.121639,7,11.59,54.42
1060,2021,4,0.032232,0.0375,0.156074,0.181584,15,32.21,92.71
1060,2022,1,2e-06,0.067438,6e-06,0.1752,7,0.1732,0.593
1060,2022,2,0.019591,0.048781,0.058798,0.146406,14,18.23,63.3727
1060,2022,3,2e-06,0.112986,2e-06,0.169692,6,0.117,0.3833
1060,2022,4,0.027425,0.040224,0.07371,0.108108,9,14.99,82.572
1060,2023,1,6e-06,0.056383,2.2e-05,0.197096,8,0.4333,1.0567
1060,2023,2,0.018884,0.120222,0.129304,0.823175,3,36.5298,39.6333
1060,2023,3,4e-06,0.116364,2.1e-05,0.623805,2,0.4542,0.5828
1060,2023,4,0.04956,0.069961,0.383843,0.541853,3,60.1959,84.1659
1060,2024,1,6e-06,0.076381,4.8e-05,0.651142,3,0.6984,0.8577
1060,2024,2,0.021144,0.095831,0.115575,0.523827,4,33.6217,46.9718
1060,2024,3,4e-06,0.103936,4.1e-05,0.967742,1,0.6518,0.6518
1060,2024,4,0.048594,0.067114,0.700695,0.967742,1,85.0912,85.0912
1060,2025,2,0.060031,0.071406,0.614945,0.731463,2,79.14,91.69
1060,2025,4,0.06115,0.0717,0.693289,0.812907,2,84.54,92.35
1075,2015,2,0.020512,0.025896,0.026786,0.033816,24,11.56,89.0
1075,2015,3,0.022098,0.058634,0.029271,0.077668,15,13.06,61.39
1075,2015,4,0.026653,0.038458,0.037175,0.053639,17,13.86,83.25
1075,2016,1,0.029102,0.061286,0.034061,0.071729,15,13.63,68.91
1075,2016,2,0.030821,0.042488,0.044458,0.061289,19,12.62,85.17
1075,2016,3,0.019901,0.082885,0.018086,0.075326,11,8.67,49.0
1075,2016,4,0.02217,0.029089,0.054646,0.071701,19,14.21,87.3
1075,2017,1,0.020714,0.061492,0.046912,0.139261,10,18.04,58.04
1075,2017,2,0.026573,0.041687,0.067091,0.10525,23,19.16,79.84
1075,2017,3,0.011086,0.095558,0.018484,0.159333,7,9.54,34.06
1075,2017,4,0.022256,0.025894,0.033092,0.038501,25,13.38,92.71
1075,2018,1,2e-06,0.079758,3e-06,0.11228,9,0.1261,0.5142
1075,2018,2,0.013558,0.038268,0.018796,0.053055,24,7.45,59.5216
1075,2018,3,2e-06,0.131074,3e-06,0.199182,5,0.123,0.3895
