fund_code,report_date,stock_code,stock_name,hold_ratio,hold_shares,hold_value,year,quarter
000011,2019-12-31,688023,安恒信息,0.01,0.27,33.43,2019,4
000011,2019-12-31,688025,杰普特,0.00,0.47,17.86,2019,4
000011,2019-12-31,688078,龙软科技,0.00,0.28,14.36,2019,4
000011,2019-12-31,688081,兴图新科,0.00,0.32,8.89,2019,4
000011,2019-12-31,688168,安博通,0.00,0.23,22.05,2019,4
000011,2019-12-31,688181,八亿时空,0.00,0.43,18.94,2019,4
000011,2019-12-31,688258,卓易信息,0.00,0.35,24.27,2019,4
000011,2019-12-31,688310,迈得医疗,0.00,0.33,8.88,2019,4
000011,2020-06-30,2311,海大集团,5.33,444.98,"21,176.74",2020,2
000011,2020-06-30,2398,垒知集团,1.14,429.97,"4,544.80",2020,2
000011,2020-06-30,2419,天虹股份,3.71,"1,546.15","14,765.73",2020,2
000011,2020-06-30,300828,锐新科技,0.00,0.10,2.84,2020,2
000011,2020-06-30,300837,浙矿股份,0.00,0.07,3.32,2020,2
000011,2020-06-30,300838,浙江力诺,0.00,0.09,2.22,2020,2
000011,2020-06-30,300839,博汇股份,0.00,0.05,1.18,2020,2
000011,2020-06-30,300840,酷特智能,0.00,0.12,0.70,2020,2
000011,2020-06-30,300842,帝科股份,0.00,0.05,1.85,2020,2
000011,2020-06-30,300843,胜蓝股份,0.00,0.08,0.75,2020,2
000011,2020-06-30,300845,捷安高科,0.00,0.05,0.83,2020,2
000011,2020-06-30,300847,中船汉光,0.00,0.14,0.99,2020,2
000011,2020-06-30,425,徐工机械,3.72,"2,500.00","14,775.00",2020,2
000011,2020-06-30,568,泸州老窖,5.45,237.97,"21,684.05",2020,2
000011,2020-06-30,596,古井贡酒,5.37,142.22,"21,366.61",2020,2
000011,2020-06-30,600009,上海机场,1.68,92.62,"6,675.42",2020,2
000011,2020-06-30,600019,宝钢股份,0.30,260.21,"1,186.55",2020,2
000011,2020-06-30,600036,招商银行,0.51,59.98,"2,022.50",2020,2
000011,2020-06-30,600176,中国巨石,2.75,"1,197.01","10,952.62",2020,2
000011,2020-06-30,600258,首旅酒店,3.08,797.16,"12,252.30",2020,2
000011,2020-06-30,600309,万华化学,3.92,311.65,"15,579.18",2020,2
000011,2020-06-30,600383,金地集团,2.93,850.00,"11,644.99",2020,2
000011,2020-06-30,600690,海尔智家,6.23,"1,399.41","24,769.50",2020,2
000011,2020-06-30,600754,锦江酒店,7.25,"1,038.85","28,827.99",2020,2
000011,2020-06-30,600885,宏发股份,5.80,575.11,"23,073.39",2020,2
000011,2020-06-30,600956,新天绿能,0.00,0.25,1.28,2020,2
000011,2020-06-30,600966,博汇纸业,3.32,"1,300.00","13,195.00",2020,2
000011,2020-06-30,600984,建设机械,1.42,227.42,"5,640.02",2020,2
000011,2020-06-30,601021,春秋航空,3.47,391.58,"13,799.29",2020,2
000011,2020-06-30,601100,恒立液压,4.68,231.82,"18,592.02",2020,2
000011,2020-06-30,603259,药明康德,1.63,67.00,"6,472.20",2020,2
000011,2020-06-30,603806,福斯特,7.03,560.15,"27,957.06",2020,2
000011,2020-06-30,603833,欧派家居,2.08,71.50,"8,287.02",2020,2
000011,2020-06-30,603899,晨光股份,4.69,341.85,"18,664.81",2020,2
000011,2020-06-30,603916,苏博特,1.71,270.00,"6,790.50",2020,2
000011,2020-06-30,605166,聚合顺,0.00,0.16,2.60,2020,2
000011,2020-06-30,688027,国盾量子,0.00,0.28,10.24,2020,2
000011,2020-06-30,688277,天智航,0.00,0.88,10.61,2020,2
000011,2020-06-30,688377,迪威尔,0.00,0.79,12.96,2020,2
000011,2020-06-30,688505,复旦张江,0.02,2.27,77.21,2020,2
000011,2020-06-30,688516,奥特维,0.00,0.34,14.83,2020,2
000011,2020-06-30,688528,秦川物联,0.00,0.83,9.45,2020,2
000011,2020-06-30,688555,退市泽达,0.01,0.30,23.43,2020,2
000011,2020-06-30,688568,中科星图,0.00,1.10,17.86,2020,2
000011,2020-06-30,961,ST中南,5.24,"2,341.48","20,839.17",2020,2
000011,2020-12-31,2179,中航光电,4.94,449.98,"35,229.11",2020,4
000011,2020-12-31,2311,海大集团,5.49,598.26,"39,186.12",2020,4
000011,2020-12-31,2419,天虹股份,1.37,"1,280.40","9,782.29",2020,4
000011,2020-12-31,2541,鸿路钢构,1.89,369.99,"13,515.67",2020,4
000011,2020-12-31,300144,宋城演艺,2.01,809.99,"14,352.96",2020,4
000011,2020-12-31,300454,深信服,1.56,45.00,"11,160.18",2020,4
000011,2020-12-31,300699,光威复材,1.46,116.99,"10,418.19",2020,4
000011,2020-12-31,300750,宁德时代,0.25,5.00,"1,755.55",2020,4
000011,2020-12-31,300860,锋尚文化,0.00,0.04,4.83,2020,4
000011,2020-12-31,300861,美畅股份,0.00,0.09,4.57,2020,4
000011,2020-12-31,300864,南大环境,0.00,0.02,1.51,2020,4
000011,2020-12-31,300867,圣元环保,0.00,0.15,4.79,2020,4
000011,2020-12-31,300869,康泰医学,0.00,0.09,9.56,2020,4
000011,2020-12-31,300870,欧陆通,0.00,0.05,3.14,2020,4
000011,2020-12-31,300873,海晨股份,0.00,0.05,2.00,2020,4
000011,2020-12-31,300876,蒙泰高新,0.00,0.04,1.28,2020,4
000011,2020-12-31,300879,大叶股份,0.00,0.05,1.26,2020,4
000011,2020-12-31,300881,盛德鑫泰,0.00,0.03,0.94,2020,4
000011,2020-12-31,300882,万胜智能,0.00,0.04,1.13,2020,4
000011,2020-12-31,300886,华业香料,0.00,0.01,0.67,2020,4
000011,2020-12-31,300887,谱尼测试,0.00,0.02,1.56,2020,4
000011,2020-12-31,300889,爱克股份,0.00,0.05,1.44,2020,4
000011,2020-12-31,300892,品渥食品,0.00,0.03,1.63,2020,4
000011,2020-12-31,300893,松原股份,0.00,0.03,0.97,2020,4
000011,2020-12-31,300895,铜牛信息,0.00,0.03,1.28,2020,4
000011,2020-12-31,300896,爱美客,0.00,0.05,28.54,2020,4
000011,2020-12-31,300898,熊猫乳品,0.00,0.05,1.64,2020,4
000011,2020-12-31,300900,广联航空,0.00,0.09,2.91,2020,4
000011,2020-12-31,300902,国安达,0.00,0.06,1.34,2020,4
000011,2020-12-31,300907,康平科技,0.00,0.05,1.27,2020,4
000011,2020-12-31,300910,瑞丰新材,0.00,0.05,2.27,2020,4
000011,2020-12-31,300911,亿田智能,0.00,0.03,1.02,2020,4
000011,2020-12-31,300917,特发服务,0.00,0.03,0.90,2020,4
000011,2020-12-31,300918,南山智尚,0.00,0.11,0.95,2020,4
000011,2020-12-31,300919,中伟股份,0.00,0.06,3.75,2020,4
000011,2020-12-31,300922,天秦装备,0.00,0.03,0.91,2020,4
000011,2020-12-31,300925,法本信息,0.00,0.04,1.32,2020,4
000011,2020-12-31,300926,博俊科技,0.00,0.36,3.86,2020,4
000011,2020-12-31,300927,江天化学,0.00,0.22,2.90,2020,4
000011,2020-12-31,300999,金龙鱼,0.01,1.21,106.95,2020,4
000011,2020-12-31,3026,中晶科技,0.00,0.05,2.17,2020,4
000011,2020-12-31,3029,吉大正元,0.00,0.07,1.87,2020,4
000011,2020-12-31,3030,祖名股份,0.00,0.05,0.73,2020,4
000011,2020-12-31,3031,中瓷电子,0.00,0.04,0.59,2020,4
000011,2020-12-31,425,徐工机械,2.21,"2,936.31","15,767.96",2020,4
000011,2020-12-31,568,泸州老窖,4.94,155.97,"35,274.72",2020,4
000011,2020-12-31,596,古井贡酒,4.66,122.21,"33,241.80",2020,4
000011,2020-12-31,600009,上海机场,0.45,42.62,"3,224.41",2020,4
000011,2020-12-31,600036,招商银行,0.43,69.98,"3,075.59",2020,4
000011,2020-12-31,600176,中国巨石,2.23,797.00,"15,908.17",2020,4
000011,2020-12-31,600258,首旅酒店,4.78,"1,606.52","34,090.37",2020,4
000011,2020-12-31,600309,万华化学,0.21,16.63,"1,514.40",2020,4
000011,2020-12-31,600660,福耀玻璃,4.98,739.99,"35,556.53",2020,4
000011,2020-12-31,600690,海尔智家,6.21,"1,517.01","44,312.00",2020,4
000011,2020-12-31,600754,锦江酒店,7.82,"1,083.67","55,841.60",2020,4
000011,2020-12-31,600885,宏发股份,0.72,95.11,"5,156.86",2020,4
000011,2020-12-31,600966,博汇纸业,2.97,"1,411.03","21,207.71",2020,4
000011,2020-12-31,601021,春秋航空,5.37,691.57,"38,333.56",2020,4
000011,2020-12-31,601100,恒立液压,0.68,43.11,"4,870.94",2020,4
000011,2020-12-31,601618,中国中冶,0.57,"1,500.00","4,095.00",2020,4
000011,2020-12-31,601949,中国出版,1.45,"1,830.29","10,341.14",2020,4
000011,2020-12-31,601966,玲珑轮胎,0.76,153.98,"5,415.37",2020,4
000011,2020-12-31,601995,中金公司,0.02,2.50,171.44,2020,4
000011,2020-12-31,603096,新经典,1.45,198.49,"10,323.48",2020,4
000011,2020-12-31,603259,药明康德,0.23,12.00,"1,616.64",2020,4
000011,2020-12-31,603806,福斯特,5.49,459.12,"39,208.77",2020,4
000011,2020-12-31,603899,晨光股份,2.01,161.85,"14,333.66",2020,4
000011,2020-12-31,603916,苏博特,2.60,806.51,"18,525.53",2020,4
000011,2020-12-31,605155,西大门,0.00,0.04,1.07,2020,4
000011,2020-12-31,605179,一鸣食品,0.00,0.09,1.66,2020,4
000011,2020-12-31,605277,新亚电子,0.00,0.05,0.86,2020,4
000011,2020-12-31,605377,华旺科技,0.00,0.08,1.50,2020,4
000011,2020-12-31,688057,金达莱,0.01,2.19,62.73,2020,4
000011,2020-12-31,688127,蓝特光学,0.00,0.53,17.88,2020,4
000011,2020-12-31,688556,高测股份,0.00,0.69,18.57,2020,4
000011,2020-12-31,688589,力合微,0.00,0.36,12.58,2020,4
000011,2020-12-31,688596,正帆科技,0.00,1.29,25.30,2020,4
000011,2020-12-31,688617,惠泰医疗,0.00,0.17,12.46,2020,4
000011,2020-12-31,688777,中控技术,2.23,158.69,"15,901.11",2020,4
000011,2020-12-31,876,新希望,3.03,966.33,"21,645.70",2020,4
000011,2020-12-31,961,ST中南,4.00,"3,233.88","28,555.20",2020,4
000011,2021-06-30,1207,联科科技,0.00,0.07,2.26,2021,2
000011,2021-06-30,1208,华菱线缆,0.00,0.18,1.36,2021,2
000011,2021-06-30,2179,中航光电,7.62,554.98,"43,854.37",2021,2
000011,2021-06-30,2311,海大集团,4.09,288.25,"23,521.31",2021,2
000011,2021-06-30,2419,天虹股份,0.88,776.69,"5,095.09",2021,2
000011,2021-06-30,2541,鸿路钢构,2.69,264.99,"15,462.06",2021,2
000011,2021-06-30,2705,新宝股份,0.82,180.00,"4,724.89",2021,2
000011,2021-06-30,300012,华测检测,0.55,100.00,"3,188.00",2021,2
000011,2021-06-30,300614,百川畅银,0.00,0.03,1.33,2021,2
000011,2021-06-30,300760,迈瑞医疗,1.92,23.00,"11,040.96",2021,2
000011,2021-06-30,300919,中伟股份,0.00,0.06,9.94,2021,2
000011,2021-06-30,300925,法本信息,0.00,0.06,1.58,2021,2
000011,2021-06-30,300926,博俊科技,0.00,0.04,0.80,2021,2
000011,2021-06-30,300927,江天化学,0.00,0.02,0.65,2021,2
000011,2021-06-30,300929,华骐环保,0.00,0.02,0.54,2021,2
000011,2021-06-30,300930,屹通新材,0.00,0.03,0.79,2021,2
000011,2021-06-30,300931,通用电梯,0.00,0.07,0.88,2021,2
000011,2021-06-30,300933,中辰股份,0.00,0.11,1.16,2021,2
000011,2021-06-30,300937,药易购,0.00,0.02,1.31,2021,2
000011,2021-06-30,300940,南极光,0.00,0.03,1.33,2021,2
000011,2021-06-30,300941,创识科技,0.00,0.04,1.99,2021,2
000011,2021-06-30,300942,易瑞生物,0.00,0.04,1.26,2021,2
000011,2021-06-30,300943,春晖智控,0.00,0.03,0.59,2021,2
000011,2021-06-30,300945,曼卡龙,0.00,0.05,0.89,2021,2
000011,2021-06-30,300948,冠中生态,0.00,0.03,0.89,2021,2
000011,2021-06-30,300950,德固特,0.00,0.02,0.86,2021,2
000011,2021-06-30,300952,恒辉安防,0.00,0.03,0.92,2021,2
000011,2021-06-30,300953,震裕科技,0.00,0.02,2.40,2021,2
000011,2021-06-30,300955,嘉亨家化,0.00,0.02,1.07,2021,2
000011,2021-06-30,300956,英力股份,0.00,0.04,0.96,2021,2
000011,2021-06-30,300957,贝泰妮,0.00,0.09,21.49,2021,2
000011,2021-06-30,300958,建工修复,0.00,0.03,0.82,2021,2
000011,2021-06-30,300960,通业科技,0.00,0.02,0.54,2021,2
000011,2021-06-30,300961,深水海纳,0.00,0.04,0.87,2021,2
000011,2021-06-30,300962,中金辐照,0.00,0.06,0.94,2021,2
000011,2021-06-30,300963,中洲特材,0.00,0.03,0.64,2021,2
000011,2021-06-30,300966,共同药业,0.00,0.03,0.90,2021,2
000011,2021-06-30,300967,晓鸣股份,0.00,0.05,0.59,2021,2
000011,2021-06-30,300968,格林精密,0.00,0.12,1.40,2021,2
000011,2021-06-30,300971,博亚精工,0.00,0.02,0.69,2021,2
000011,2021-06-30,300972,万辰集团,0.00,0.04,0.54,2021,2
000011,2021-06-30,300973,立高食品,0.00,0.04,4.17,2021,2
000011,2021-06-30,300975,商络电子,0.00,0.05,0.64,2021,2
000011,2021-06-30,300979,华利集团,0.00,0.09,8.09,2021,2
000011,2021-06-30,300981,中红医疗,0.00,0.06,5.43,2021,2
000011,2021-06-30,300982,苏文电能,0.00,0.03,1.44,2021,2
000011,2021-06-30,300985,致远新能,0.00,0.03,0.73,2021,2
000011,2021-06-30,300986,志特新材,0.00,0.03,0.81,2021,2
000011,2021-06-30,300987,川网传媒,0.00,0.03,0.81,2021,2
000011,2021-06-30,300991,创益通,0.00,0.03,0.67,2021,2
000011,2021-06-30,300992,泰福泵业,0.00,0.02,0.41,2021,2
000011,2021-06-30,300993,玉马遮阳,0.00,0.04,0.79,2021,2
000011,2021-06-30,300996,普联软件,0.00,0.02,1.02,2021,2
000011,2021-06-30,300997,欢乐家,0.00,0.09,1.21,2021,2
000011,2021-06-30,300998,宁波方正,0.00,0.02,0.43,2021,2
000011,2021-06-30,301002,崧盛股份,0.00,0.02,1.16,2021,2
000011,2021-06-30,301004,嘉益股份,0.00,0.03,0.68,2021,2
000011,2021-06-30,301007,德迈仕,0.00,0.03,0.44,2021,2
000011,2021-06-30,301010,晶雪节能,0.00,0.02,0.38,2021,2
000011,2021-06-30,301011,华立科技,0.00,0.02,0.59,2021,2
000011,2021-06-30,301012,扬电科技,0.00,0.02,0.41,2021,2
000011,2021-06-30,301013,利和兴,0.00,0.05,1.28,2021,2
000011,2021-06-30,301015,百洋医药,0.00,0.46,25.11,2021,2
000011,2021-06-30,301017,漱玉平民,0.00,0.56,4.92,2021,2
000011,2021-06-30,301020,密封科技,0.00,0.42,4.48,2021,2
000011,2021-06-30,301021,英诺激光,0.00,0.29,2.74,2021,2
000011,2021-06-30,425,徐工机械,3.25,"2,936.31","18,704.27",2021,2
000011,2021-06-30,600031,三一重工,4.70,930.00,"27,035.10",2021,2
000011,2021-06-30,600176,中国巨石,6.50,"2,412.56","37,418.79",2021,2
000011,2021-06-30,600258,首旅酒店,0.73,176.03,"4,200.10",2021,2
000011,2021-06-30,600276,恒瑞医药,1.84,156.00,"10,603.32",2021,2
000011,2021-06-30,600309,万华化学,5.36,283.62,"30,863.58",2021,2
000011,2021-06-30,600690,海尔智家,6.60,"1,467.03","38,010.64",2021,2
000011,2021-06-30,600754,锦江酒店,5.94,609.29,"34,189.93",2021,2
000011,2021-06-30,601021,春秋航空,3.85,389.60,"22,168.41",2021,2
000011,2021-06-30,601058,赛轮轮胎,1.06,609.99,"6,093.83",2021,2
000011,2021-06-30,601100,恒立液压,0.17,11.11,954.23,2021,2
000011,2021-06-30,601528,瑞丰银行,0.00,0.22,3.47,2021,2
000011,2021-06-30,601636,旗滨集团,0.64,200.00,"3,711.93",2021,2
000011,2021-06-30,601665,齐鲁银行,0.00,0.67,6.26,2021,2
000011,2021-06-30,601949,中国出版,2.08,"1,882.03","11,950.91",2021,2
000011,2021-06-30,601966,玲珑轮胎,4.06,533.92,"23,353.82",2021,2
000011,2021-06-30,603096,新经典,1.51,262.19,"8,699.41",2021,2
000011,2021-06-30,603171,税友股份,0.00,0.06,1.22,2021,2
000011,2021-06-30,603529,爱玛科技,0.00,0.10,5.92,2021,2
000011,2021-06-30,603806,福斯特,8.60,470.94,"49,510.34",2021,2
000011,2021-06-30,603899,晨光股份,2.19,148.85,"12,586.97",2021,2
000011,2021-06-30,603916,苏博特,2.67,743.81,"15,352.28",2021,2
000011,2021-06-30,605011,杭州热电,0.00,0.05,0.47,2021,2
000011,2021-06-30,605162,新中港,0.00,0.14,0.84,2021,2
000011,2021-06-30,605287,德才股份,0.00,0.03,1.10,2021,2
000011,2021-06-30,688087,英科再生,0.00,0.25,5.42,2021,2
000011,2021-06-30,688109,品茗科技,0.00,0.13,9.38,2021,2
000011,2021-06-30,688117,圣诺生物,0.00,0.17,6.01,2021,2
000011,2021-06-30,688226,威腾电气,0.00,0.27,1.73,2021,2
000011,2021-06-30,688239,航宇科技,0.00,0.49,5.66,2021,2
000011,2021-06-30,688329,艾隆科技,0.00,0.18,9.24,2021,2
000011,2021-06-30,688499,利元亨,0.00,0.21,8.35,2021,2
000011,2021-06-30,688633,星球石墨,0.00,0.16,8.28,2021,2
000011,2021-06-30,688661,和林微纳,0.00,0.15,12.20,2021,2
000011,2021-06-30,688663,新风光,0.00,0.33,6.30,2021,2
000011,2021-06-30,688665,四方光电,0.00,0.17,21.84,2021,2
000011,2021-06-30,688680,海优新材,3.41,76.50,"19,660.78",2021,2
000011,2021-06-30,688689,银河微电,0.00,0.33,11.60,2021,2
000011,2021-06-30,688777,中控技术,0.21,12.70,"1,195.46",2021,2
000011,2021-06-30,786,北新建材,0.95,140.00,"5,495.00",2021,2
000011,2021-12-31,1234,泰慕士,0.00,0.03,0.55,2021,4
000011,2021-12-31,2179,中航光电,6.85,368.99,"37,105.78",2021,4
000011,2021-12-31,2311,海大集团,4.70,347.26,"25,454.18",2021,4
000011,2021-12-31,2419,天虹股份,0.63,542.51,"3,406.96",2021,4
000011,2021-12-31,2531,天顺风能,1.65,460.00,"8,919.40",2021,4
000011,2021-12-31,2541,鸿路钢构,0.49,50.01,"2,677.29",2021,4
000011,2021-12-31,2705,新宝股份,1.20,262.49,"6,483.40",2021,4
000011,2021-12-31,2706,良信股份,2.44,739.98,"13,186.44",2021,4
000011,2021-12-31,300054,鼎龙股份,1.17,260.00,"6,328.40",2021,4
000011,2021-12-31,300814,中富电路,0.00,0.03,0.78,2021,4
000011,2021-12-31,300854,中兰环保,0.00,0.02,0.55,2021,4
000011,2021-12-31,300973,立高食品,1.73,71.08,"9,388.68",2021,4
000011,2021-12-31,300994,久祺股份,0.00,0.04,1.91,2021,4
000011,2021-12-31,301017,漱玉平民,0.00,0.06,1.32,2021,4
000011,2021-12-31,301020,密封科技,0.00,0.04,1.28,2021,4
000011,2021-12-31,301021,英诺激光,0.00,0.03,1.20,2021,4
000011,2021-12-31,301025,读客文化,0.00,0.04,0.84,2021,4
000011,2021-12-31,301026,浩通科技,0.00,0.02,1.27,2021,4
000011,2021-12-31,301027,华蓝集团,0.00,0.03,0.48,2021,4
000011,2021-12-31,301028,东亚机械,0.00,0.07,0.99,2021,4
000011,2021-12-31,301029,怡合达,0.00,0.05,4.15,2021,4
000011,2021-12-31,301030,仕净科技,0.00,0.02,0.76,2021,4
000011,2021-12-31,301032,新柴股份,0.00,0.05,0.64,2021,4
000011,2021-12-31,301033,迈普医学,0.00,0.01,0.65,2021,4
000011,2021-12-31,301036,双乐股份,0.00,0.02,0.61,2021,4
000011,2021-12-31,301037,保立佳,0.00,0.02,0.47,2021,4
000011,2021-12-31,301039,中集车辆,0.00,0.21,2.58,2021,4
000011,2021-12-31,301041,金百泽,0.00,0.02,0.61,2021,4
000011,2021-12-31,301045,天禄科技,0.00,0.03,0.95,2021,4
000011,2021-12-31,301046,能辉科技,0.00,0.03,1.42,2021,4
000011,2021-12-31,301048,金鹰重工,0.00,0.08,1.09,2021,4
000011,2021-12-31,301049,超越科技,0.00,0.02,0.65,2021,4
000011,2021-12-31,301053,远信工业,0.00,0.02,0.45,2021,4
000011,2021-12-31,301055,张小泉,0.00,0.04,0.77,2021,4
000011,2021-12-31,301056,森赫股份,0.00,0.06,0.63,2021,4
000011,2021-12-31,301057,汇隆新材,0.00,0.02,0.41,2021,4
000011,2021-12-31,301059,金三江,0.00,0.03,0.50,2021,4
000011,2021-12-31,301062,上海艾录,0.00,0.05,0.89,2021,4
000011,2021-12-31,301063,海锅股份,0.00,0.02,0.55,2021,4
000011,2021-12-31,301066,万事利,0.00,0.03,0.79,2021,4
000011,2021-12-31,301068,大地海洋,0.00,0.01,0.41,2021,4
000011,2021-12-31,301069,凯盛新材,0.00,0.05,2.38,2021,4
000011,2021-12-31,301072,中捷精工,0.00,0.02,0.60,2021,4
000011,2021-12-31,301073,君亭酒店,0.00,0.01,0.46,2021,4
000011,2021-12-31,301078,孩子王,0.00,0.08,0.92,2021,4
000011,2021-12-31,301079,邵阳液压,0.00,0.01,0.35,2021,4
000011,2021-12-31,301089,拓新药业,0.00,0.02,1.49,2021,4
000011,2021-12-31,301096,百诚医药,0.00,0.03,2.14,2021,4
000011,2021-12-31,301098,金埔园林,0.00,0.03,0.68,2021,4
000011,2021-12-31,301099,雅创电子,0.00,0.04,2.50,2021,4
000011,2021-12-31,301108,洁雅股份,0.00,0.03,1.50,2021,4
000011,2021-12-31,301111,粤万年青,0.00,0.04,1.39,2021,4
000011,2021-12-31,301127,天源环保,0.00,0.17,2.88,2021,4
000011,2021-12-31,301133,金钟股份,0.00,0.03,0.77,2021,4
000011,2021-12-31,301155,海力风电,0.00,0.11,10.20,2021,4
000011,2021-12-31,301168,通灵股份,0.00,0.03,1.72,2021,4
000011,2021-12-31,301179,泽宇智能,0.00,0.03,1.50,2021,4
000011,2021-12-31,301188,力诺特玻,0.00,0.06,1.33,2021,4
000011,2021-12-31,301193,家联科技,0.00,0.03,0.87,2021,4
000011,2021-12-31,301198,喜悦智行,0.00,0.03,0.77,2021,4
000011,2021-12-31,301211,亨迪药业,0.00,0.10,3.25,2021,4
000011,2021-12-31,600031,三一重工,3.75,890.00,"20,291.96",2021,4
000011,2021-12-31,600176,中国巨石,1.22,362.57,"6,598.81",2021,4
000011,2021-12-31,600309,万华化学,3.99,213.61,"21,574.67",2021,4
000011,2021-12-31,600690,海尔智家,6.11,"1,107.03","33,089.21",2021,4
000011,2021-12-31,600754,锦江酒店,6.90,637.76,"37,372.60",2021,4
000011,2021-12-31,600760,中航沈飞,3.05,242.61,"16,507.05",2021,4
000011,2021-12-31,601021,春秋航空,5.15,490.64,"27,868.45",2021,4
000011,2021-12-31,601100,恒立液压,0.17,11.11,908.47,2021,4
000011,2021-12-31,601636,旗滨集团,0.49,154.89,"2,648.55",2021,4
000011,2021-12-31,601877,正泰电器,5.18,519.99,"28,022.42",2021,4
000011,2021-12-31,601949,中国出版,0.90,832.03,"4,859.08",2021,4
000011,2021-12-31,601966,玲珑轮胎,4.78,707.95,"25,875.40",2021,4
000011,2021-12-31,603096,新经典,1.02,186.81,"5,510.84",2021,4
000011,2021-12-31,603176,汇通集团,0.00,0.19,0.47,2021,4
000011,2021-12-31,603345,安井食品,1.55,48.99,"8,366.19",2021,4
000011,2021-12-31,603606,东方电缆,4.82,509.97,"26,090.29",2021,4
000011,2021-12-31,603667,五洲新春,1.58,490.33,"8,536.56",2021,4
000011,2021-12-31,603806,福斯特,5.15,213.54,"27,877.56",2021,4
000011,2021-12-31,603816,顾家家居,1.28,89.98,"6,943.16",2021,4
000011,2021-12-31,603899,晨光股份,3.62,303.85,"19,601.52",2021,4
000011,2021-12-31,603916,苏博特,4.92,"1,034.72","26,654.49",2021,4
000011,2021-12-31,688087,英科再生,0.00,0.25,23.06,2021,4
000011,2021-12-31,688176,亚虹医药,0.02,3.80,87.30,2021,4
000011,2021-12-31,688187,时代电气,0.05,3.39,259.58,2021,4
000011,2021-12-31,688300,联瑞新材,0.93,45.20,"5,011.51",2021,4
000011,2021-12-31,688385,复旦微电,0.01,0.90,43.65,2021,4
000011,2021-12-31,688676,金盘科技,0.15,24.37,795.61,2021,4
000011,2021-12-31,688718,唯赛勃,0.00,0.31,8.71,2021,4
000011,2021-12-31,688798,艾为电子,0.01,0.36,75.55,2021,4
000011,2021-12-31,786,北新建材,3.97,599.99,"21,497.71",2021,4
000011,2022-06-30,1268,联合精密,0.00,0.04,1.13,2022,2
000011,2022-06-30,2179,中航光电,6.79,523.59,"33,153.85",2022,2
000011,2022-06-30,2311,海大集团,3.28,267.26,"16,038.29",2022,2
000011,2022-06-30,2419,天虹股份,0.41,282.51,"2,014.30",2022,2
000011,2022-06-30,2541,鸿路钢构,0.44,65.01,"2,171.24",2022,2
000011,2022-06-30,2706,良信股份,3.86,"1,141.19","18,863.95",2022,2
000011,2022-06-30,300054,鼎龙股份,1.70,391.33,"8,284.46",2022,2
000011,2022-06-30,300285,国瓷材料,1.62,220.00,"7,902.27",2022,2
000011,2022-06-30,300408,三环集团,0.55,90.00,"2,709.00",2022,2
000011,2022-06-30,300973,立高食品,2.62,123.06,"12,791.99",2022,2
000011,2022-06-30,301097,天益医疗,0.00,0.02,1.19,2022,2
000011,2022-06-30,301102,兆讯传媒,0.00,0.06,2.00,2022,2
000011,2022-06-30,301103,何氏眼科,0.00,0.05,1.62,2022,2
000011,2022-06-30,301109,军信股份,0.00,0.18,2.97,2022,2
000011,2022-06-30,301122,采纳股份,0.00,0.03,2.12,2022,2
000011,2022-06-30,301123,奕东电子,0.00,0.07,1.67,2022,2
000011,2022-06-30,301125,腾亚精工,0.00,0.03,0.90,2022,2
000011,2022-06-30,301130,西点药业,0.00,0.02,0.89,2022,2
000011,2022-06-30,301135,瑞德智能,0.00,0.03,0.89,2022,2
000011,2022-06-30,301139,元道通信,0.00,0.57,21.73,2022,2
000011,2022-06-30,301148,嘉戎技术,0.00,0.05,1.23,2022,2
000011,2022-06-30,301150,中一科技,0.00,0.04,3.34,2022,2
000011,2022-06-30,301162,国能日新,0.00,0.03,1.81,2022,2
000011,2022-06-30,301163,宏德股份,0.00,0.03,0.90,2022,2
000011,2022-06-30,301181,标榜股份,0.00,0.03,0.79,2022,2
000011,2022-06-30,301196,唯科科技,0.00,0.03,1.02,2022,2
000011,2022-06-30,301200,大族数控,0.00,0.09,4.45,2022,2
000011,2022-06-30,301206,三元生物,0.00,0.09,4.32,2022,2
000011,2022-06-30,301212,联盛化学,0.00,0.04,1.38,2022,2
000011,2022-06-30,301219,腾远钴业,0.00,0.06,5.08,2022,2
000011,2022-06-30,301220,亚香股份,0.00,0.03,1.12,2022,2
000011,2022-06-30,301228,实朴检测,0.00,0.04,0.76,2022,2
000011,2022-06-30,301236,软通动力,0.00,0.21,6.51,2022,2
000011,2022-06-30,301237,和顺科技,0.00,0.03,1.09,2022,2
000011,2022-06-30,301248,杰创智能,0.00,0.05,1.41,2022,2
000011,2022-06-30,301259,艾布鲁,0.00,0.05,1.20,2022,2
000011,2022-06-30,301268,铭利达,0.00,0.06,2.24,2022,2
000011,2022-06-30,301279,金道科技,0.00,0.03,0.68,2022,2
000011,2022-06-30,301286,侨源股份,0.00,0.08,1.55,2022,2
000011,2022-06-30,301298,东利机械,0.00,0.06,1.32,2022,2
000011,2022-06-30,301302,华如科技,0.00,0.05,2.63,2022,2
000011,2022-06-30,600031,三一重工,2.06,526.88,"10,042.38",2022,2
000011,2022-06-30,600176,中国巨石,0.54,152.57,"2,656.28",2022,2
000011,2022-06-30,600309,万华化学,6.13,308.60,"29,930.85",2022,2
000011,2022-06-30,600378,昊华科技,0.24,30.00,"1,155.50",2022,2
