fund_code,year,quarter,report_date,de,pgr,plr,gains_sold,gains_held,losses_sold,losses_held,lsv,risk_asym,n_gain,n_loss
163411,2023,2,2023-07-01,-0.10349650349650341,0.7692307692307693,0.8727272727272727,50.0,15.0,48.0,7.0,0.07062297110126617,-0.02909020974975619,3.0,5.0
163411,2023,3,2023-10-01,,,,,,,,-0.05077499432501331,-0.028880500397378318,3.0,5.0
163411,2023,4,2024-01-01,-0.26391096979332274,0.4117647058823529,0.6756756756756757,7.0,10.0,50.0,24.0,0.0631410885797581,-0.02552615706985533,2.0,6.0
163411,2024,1,2024-04-01,,,,,,,,0.07337525773786871,-0.012694050633374955,3.0,5.0
163411,2024,2,2024-07-01,-0.39736290080910996,0.574468085106383,0.971830985915493,27.0,20.0,69.0,2.0,0.10408414464031945,-0.042350985105543366,3.0,5.0
163411,2024,3,2024-10-01,,,,,,,,0.0804519822348225,-0.010190540126873066,4.0,4.0
163411,2024,4,2025-01-01,-0.2754629629629629,0.6875,0.9629629629629629,33.0,15.0,26.0,1.0,0.06097204143884055,-0.008040619880887973,4.0,4.0
163411,2025,1,2025-04-01,,,,,,,,0.06068422566033671,-0.008065095977376702,4.0,4.0
163411,2025,2,2025-07-01,-0.08108108108108114,0.7837837837837838,0.8648648648648649,29.0,8.0,32.0,5.0,0.06235157289329267,-0.0025298980402550485,4.0,4.0
163411,2025,3,2025-10-01,,,,,,,,0.03666555476592089,0.08221818914342999,5.0,3.0
163411,2025,4,2026-01-01,-0.06666666666666665,0.8833333333333333,0.95,53.0,7.0,38.0,2.0,0.06636898363539742,0.07922666279234815,6.0,2.0
163411,2026,1,2026-04-01,,,,,,,,0.0642322114533696,0.07390401510970379,6.0,2.0
163411,2026,2,2026-07-01,-0.1228070175438597,0.8771929824561403,1.0,50.0,7.0,43.0,0.0,0.0950759882431082,0.11931800660902588,6.0,2.0
163412,2020,1,2020-04-01,,,,,,,,0.061194204889290685,,,
163412,2020,2,2020-07-01,0.09116809116809121,0.6296296296296297,0.5384615384615384,17.0,10.0,7.0,6.0,0.055188674031419555,,,
163412,2020,3,2020-10-01,,,,,,,,0.12245997760195072,,,
163412,2020,4,2021-01-01,-0.27586206896551724,0.6896551724137931,0.9655172413793104,20.0,9.0,28.0,1.0,0.06414571748761658,-0.08122002447381985,2.0,2.0
163412,2021,1,2021-04-01,,,,,,,,0.07455397947853964,-0.08397311414920255,2.0,3.0
163412,2021,2,2021-07-01,-0.05769230769230771,0.75,0.8076923076923077,24.0,8.0,21.0,5.0,0.05490813484361043,-0.08764644513848174,3.0,3.0
163412,2021,3,2021-10-01,,,,,,,,0.0811737356005784,-0.07923037375291458,3.0,4.0
163412,2021,4,2022-01-01,-0.04233870967741937,0.6451612903225806,0.6875,20.0,11.0,11.0,5.0,0.02471598891515155,-0.08156284531364517,4.0,4.0
163412,2022,1,2022-04-01,,,,,,,,0.03366147195095466,-0.09062148498720186,4.0,4.0
163412,2022,2,2022-07-01,-0.051136363636363646,0.6363636363636364,0.6875,7.0,4.0,33.0,15.0,-0.008572060035763152,-0.06858327616347086,4.0,4.0
163412,2022,3,2022-10-01,,,,,,,,0.17607450336253122,-0.06611831870722883,3.0,5.0
163412,2022,4,2023-01-01,-0.304093567251462,0.47368421052631576,0.7777777777777778,9.0,10.0,21.0,6.0,0.06142826064739784,-0.06884764557732889,2.0,6.0
163412,2023,1,2023-04-01,,,,,,,,0.02328441304349582,-0.06922646079480756,2.0,6.0
163412,2023,2,2023-07-01,-0.06643356643356635,0.8181818181818182,0.8846153846153846,18.0,4.0,23.0,3.0,0.05248217657550253,-0.02649452884130206,2.0,6.0
163412,2023,3,2023-10-01,,,,,,,,0.06867304841876423,-0.025766682159607854,2.0,6.0
163412,2023,4,2024-01-01,-0.16911764705882348,0.625,0.7941176470588235,5.0,3.0,27.0,7.0,0.05134907215677472,,,
163412,2024,1,2024-04-01,,,,,,,,0.14368377711246647,,,
163412,2024,2,2024-07-01,-0.40909090909090906,0.5909090909090909,1.0,13.0,9.0,23.0,0.0,0.070740182761497,,,
163412,2024,3,2024-10-01,,,,,,,,0.03268845989303358,0.004059195733791373,2.0,6.0
163412,2024,4,2025-01-01,-0.3583333333333334,0.5416666666666666,0.9,13.0,11.0,9.0,1.0,0.037796758247436106,0.005697797408748255,2.0,6.0
163412,2025,1,2025-04-01,,,,,,,,0.08229056732053998,0.008012936278800509,2.0,6.0
163412,2025,2,2025-07-01,-0.1009523809523809,0.6190476190476191,0.72,13.0,8.0,18.0,7.0,0.05830396089714102,,,
163412,2025,3,2025-10-01,,,,,,,,0.10072369891278365,0.08130658596886273,2.0,6.0
163412,2025,4,2026-01-01,-0.22666666666666668,0.7333333333333333,0.96,33.0,12.0,24.0,1.0,0.07548935248757672,0.08488109166866545,2.0,6.0
163412,2026,1,2026-04-01,,,,,,,,0.18429312063896952,0.08494122622021201,3.0,5.0
163412,2026,2,2026-07-01,-0.16000000000000003,0.84,1.0,42.0,8.0,42.0,0.0,0.06346085418302419,0.15612784755135548,4.0,4.0
166001,2020,1,2020-04-01,,,,,,,,0.08090936275761257,,,
166001,2020,2,2020-07-01,-0.08797653958944285,0.5483870967741935,0.6363636363636364,17.0,14.0,7.0,4.0,0.06596941697387168,,,
166001,2020,3,2020-10-01,,,,,,,,0.112758233218979,,,
166001,2020,4,2021-01-01,-0.3084795321637427,0.5526315789473685,0.8611111111111112,21.0,17.0,31.0,5.0,0.09749877269134616,,,
166001,2021,1,2021-04-01,,,,,,,,0.03937092841263757,-0.013833685236857927,3.0,2.0
166001,2021,2,2021-07-01,-0.18407362945178074,0.5098039215686274,0.6938775510204082,26.0,25.0,34.0,15.0,0.1178151428217565,0.008674095576126889,4.0,2.0
166001,2021,3,2021-10-01,,,,,,,,0.16480130212771515,0.01854192411434572,4.0,3.0
166001,2021,4,2022-01-01,-0.014692918013517464,0.7804878048780488,0.7951807228915663,64.0,18.0,66.0,17.0,0.11985879258814514,0.022499392950366397,5.0,3.0
166001,2022,1,2022-04-01,,,,,,,,0.13595938768218158,-0.022319022388566784,5.0,3.0
166001,2022,2,2022-07-01,-0.255050505050505,0.4318181818181818,0.6868686868686869,19.0,25.0,68.0,31.0,0.08714684588971659,-0.042994522102340345,5.0,3.0
166001,2022,3,2022-10-01,,,,,,,,0.08739039671767748,-0.02769159552844682,4.0,4.0
166001,2022,4,2023-01-01,-0.17009077878643097,0.4782608695652174,0.6483516483516484,22.0,24.0,59.0,32.0,0.12125986665897223,-0.04101302551691999,3.0,5.0
166001,2023,1,2023-04-01,,,,,,,,0.10032736693678605,-0.05360261405177977,3.0,5.0
166001,2023,2,2023-07-01,0.11314038074601462,0.6483516483516484,0.5352112676056338,59.0,32.0,38.0,33.0,0.12766806377821707,-0.044522583966204655,2.0,6.0
166001,2023,3,2023-10-01,,,,,,,,0.06030931674404072,-0.04363836664664348,2.0,6.0
166001,2023,4,2024-01-01,-0.04972685250035014,0.6610169491525424,0.7107438016528925,39.0,20.0,86.0,35.0,0.10207501066083154,,,
166001,2024,1,2024-04-01,,,,,,,,0.10595688125576044,0.014315296644137034,2.0,6.0
166001,2024,2,2024-07-01,-0.38648648648648654,0.5135135135135135,0.9,19.0,18.0,99.0,11.0,0.0951768770206886,-0.01777295102292682,2.0,6.0
166001,2024,3,2024-10-01,,,,,,,,0.06364916392824681,0.016697763625774107,3.0,5.0
166001,2024,4,2025-01-01,0.07983870967741935,0.725,0.6451612903225806,29.0,11.0,20.0,11.0,0.12850247287079275,0.0054967624797701425,3.0,5.0
166001,2025,1,2025-04-01,,,,,,,,0.059372758902393026,0.010349068894176385,4.0,4.0
166001,2025,2,2025-07-01,-0.02841530054644803,0.7049180327868853,0.7333333333333333,43.0,18.0,22.0,8.0,0.0785298519761399,0.006861309577087974,5.0,3.0
166001,2025,3,2025-10-01,,,,,,,,0.10765161222501866,0.12938093016956548,6.0,2.0
166001,2025,4,2026-01-01,-0.17826825127334467,0.7894736842105263,0.967741935483871,45.0,12.0,30.0,1.0,0.16902673604239754,,,
166001,2026,1,2026-04-01,,,,,,,,0.06672542388472213,0.14213875801929887,6.0,2.0
166001,2026,2,2026-07-01,-0.06016260162601628,0.8666666666666667,0.926829268292683,26.0,4.0,38.0,3.0,0.15330831550337243,0.136751886976892,6.0,2.0
166005,2020,1,2020-04-01,,,,,,,,0.16623395440178204,,,
166005,2020,2,2020-07-01,0.16666666666666669,0.5,0.3333333333333333,14.0,14.0,10.0,20.0,0.07775503069957353,,,
166005,2020,3,2020-10-01,,,,,,,,0.16109644878500604,,,
166005,2020,4,2021-01-01,-0.17922077922077922,0.45714285714285713,0.6363636363636364,16.0,19.0,14.0,8.0,0.1297021062084347,,,
166005,2021,1,2021-04-01,,,,,,,,0.17765888052939283,,,
166005,2021,2,2021-07-01,-0.09128345916266306,0.48936170212765956,0.5806451612903226,23.0,24.0,36.0,26.0,0.12281795913621643,0.024719495687586586,4.0,2.0
166005,2021,3,2021-10-01,,,,,,,,0.03482264781749785,0.01918629049806455,5.0,2.0
166005,2021,4,2022-01-01,-0.049075391180654404,0.6351351351351351,0.6842105263157895,47.0,27.0,52.0,24.0,0.10886125544363118,0.01512317216272753,6.0,2.0
166005,2022,1,2022-04-01,,,,,,,,0.2202673584352707,0.013003185321691577,6.0,2.0
166005,2022,2,2022-07-01,-0.14493632504548215,0.4117647058823529,0.5567010309278351,14.0,20.0,54.0,43.0,0.0887789666865654,0.00676345936687809,5.0,3.0
166005,2022,3,2022-10-01,,,,,,,,0.11667872231751104,-0.011266533159005571,4.0,4.0
166005,2022,4,2023-01-01,-0.1653923541247485,0.2571428571428571,0.4225352112676056,9.0,26.0,30.0,41.0,0.09369008410540368,-0.007501596697337493,4.0,4.0
166005,2023,1,2023-04-01,,,,,,,,0.08669991778922748,-0.009032454477990257,4.0,4.0
166005,2023,2,2023-07-01,0.17276422764227645,0.4166666666666667,0.24390243902439024,30.0,42.0,10.0,31.0,0.05730192177618853,-0.008187846453056733,4.0,4.0
166005,2023,3,2023-10-01,,,,,,,,0.07989963195410749,-0.005446143843190941,3.0,5.0
166005,2023,4,2024-01-01,0.13153846153846155,0.42,0.28846153846153844,21.0,29.0,30.0,74.0,0.1031552952734955,-0.002809055153394791,2.0,6.0
166005,2024,1,2024-04-01,,,,,,,,0.18195671987504547,0.00033781341943533993,2.0,6.0
166005,2024,2,2024-07-01,-0.3270969098171116,0.19402985074626866,0.5211267605633803,13.0,54.0,74.0,68.0,0.08961645862921394,0.0032805208801129637,2.0,6.0
166005,2024,3,2024-10-01,,,,,,,,0.07725755063269223,0.008931698015743776,3.0,5.0
166005,2024,4,2025-01-01,-0.15185185185185185,0.34814814814814815,0.5,47.0,88.0,22.0,22.0,0.09655738738298192,-0.013183401894029223,2.0,6.0
166005,2025,1,2025-04-01,,,,,,,,0.1417022003028067,-0.0024441504664409683,2.0,6.0
166005,2025,2,2025-07-01,-0.06962806275339328,0.9139784946236559,0.9836065573770492,85.0,8.0,60.0,1.0,0.06946817203297821,0.005875155056374717,3.0,5.0
166005,2025,3,2025-10-01,,,,,,,,0.18847228947882605,0.06524282203709811,4.0,4.0
166005,2025,4,2026-01-01,-0.1714975845410628,0.717391304347826,0.8888888888888888,33.0,13.0,24.0,3.0,0.10185095020117595,0.06404682801476491,5.0,3.0
166005,2026,1,2026-04-01,,,,,,,,0.05459053485085781,0.06943220403639982,6.0,2.0
166005,2026,2,2026-07-01,-0.02840909090909094,0.9090909090909091,0.9375,30.0,3.0,45.0,3.0,0.13566381903565453,0.07389568136828861,6.0,2.0
168002,2020,1,2020-04-01,,,,,,,,0.053044222383931576,,,
168002,2020,2,2020-07-01,-0.23076923076923073,0.7692307692307693,1.0,20.0,6.0,4.0,0.0,0.09645636842420864,,,
168002,2020,3,2020-10-01,,,,,,,,0.06726741276193911,,,
168002,2020,4,2021-01-01,-0.29166666666666663,0.7083333333333334,1.0,17.0,7.0,9.0,0.0,0.05545173672167945,,,
168002,2021,1,2021-04-01,,,,,,,,0.07048703053061822,0.013925420709713629,3.0,2.0
168002,2021,2,2021-07-01,-0.1282051282051282,0.7435897435897436,0.8717948717948718,29.0,10.0,34.0,5.0,0.06555402405784064,0.009404449294832154,4.0,2.0
168002,2021,3,2021-10-01,,,,,,,,0.005469147824366241,0.038611559028646575,5.0,2.0
168002,2021,4,2022-01-01,0.03238866396761131,0.9298245614035088,0.8974358974358975,53.0,4.0,35.0,4.0,0.08536326428747554,0.039134600919715296,6.0,2.0
168002,2022,1,2022-04-01,,,,,,,,0.03884210015735276,0.08241517872726156,6.0,2.0
168002,2022,2,2022-07-01,-0.053968253968254,0.8571428571428571,0.9111111111111111,24.0,4.0,82.0,8.0,0.08831071136116847,0.04746178291559221,6.0,2.0
168002,2022,3,2022-10-01,,,,,,,,0.052712770910137326,0.036015412479964495,5.0,3.0
168002,2022,4,2023-01-01,-0.01534526854219953,0.9411764705882353,0.9565217391304348,16.0,1.0,66.0,3.0,0.09630152582758783,0.027770596441376912,4.0,4.0
168002,2023,1,2023-04-01,,,,,,,,0.11561132118941223,0.020933300168083667,5.0,3.0
168002,2023,2,2023-07-01,-0.07317073170731703,0.926829268292683,1.0,38.0,3.0,19.0,0.0,0.154120830347539,-0.033437363968125945,4.0,4.0
168002,2023,3,2023-10-01,,,,,,,,0.02944316588116774,-0.028164274740849437,3.0,5.0
168002,2023,4,2024-01-01,-0.05918367346938769,0.9,0.9591836734693877,18.0,2.0,47.0,2.0,0.0817998425034618,-0.03912280265214731,2.0,6.0
168002,2024,1,2024-04-01,,,,,,,,0.14913021046760452,-0.036359374225482514,2.0,6.0
168002,2024,2,2024-07-01,-0.5,0.5,1.0,5.0,5.0,14.0,0.0,0.1505527522940595,-0.020542168185692763,2.0,6.0
168002,2024,3,2024-10-01,,,,,,,,0.022359903175942688,-0.022888042109570222,3.0,5.0
168002,2024,4,2025-01-01,0.35,0.75,0.4,6.0,2.0,2.0,3.0,0.14662815231168164,-0.011391065263495589,3.0,5.0
168002,2025,1,2025-04-01,,,,,,,,-0.027202822726181547,-0.013623858878177672,3.0,5.0
168002,2025,2,2025-07-01,-0.2142857142857143,0.7857142857142857,1.0,11.0,3.0,3.0,0.0,0.024823787694039874,-0.02080560243270685,3.0,5.0
168002,2025,3,2025-10-01,,,,,,,,-0.002858414302327244,-0.0038952602096900407,4.0,4.0
168002,2025,4,2026-01-01,0.0,1.0,1.0,14.0,0.0,10.0,0.0,0.17855157323277476,0.0018606573076190049,5.0,3.0
168002,2026,1,2026-04-01,,,,,,,,0.09880854896434721,0.06601414447726822,6.0,2.0
168002,2026,2,2026-07-01,,0.8666666666666667,,13.0,2.0,0.0,0.0,0.1361646224996674,0.09500971154446389,6.0,2.0
168401,2017,1,2017-04-01,,,,,,,,,,,
168401,2017,2,2017-07-01,,,,,,,,-0.022383166709611612,,,
168401,2017,3,2017-10-01,,,,,,,,0.47195507165247524,0.005563344390006251,2.0,2.0
168401,2017,4,2018-01-01,0.25,1.0,0.75,1.0,0.0,3.0,1.0,-0.007914615309374503,0.005691232229337928,3.0,2.0
168401,2018,1,2018-04-01,,,,,,,,0.09387157407818707,0.004933297574095994,4.0,2.0
168401,2018,2,2018-07-01,,,0.25,0.0,0.0,1.0,3.0,0.013779845921885137,-0.0084286061562034,4.0,3.0
168401,2018,3,2018-10-01,,,,,,,,0.219994000648867,-0.006320659585192902,4.0,4.0
168401,2018,4,2019-01-01,0.16666666666666669,0.5,0.3333333333333333,1.0,1.0,1.0,2.0,0.05898880494085305,-0.004808995939444068,4.0,4.0
168401,2019,1,2019-04-01,,,,,,,,0.05497477225521795,0.061628520165234756,4.0,4.0
168401,2019,2,2019-07-01,,0.3333333333333333,,1.0,2.0,0.0,0.0,0.03956478008017362,0.062444935094265575,4.0,4.0
168401,2019,3,2019-10-01,,,,,,,,0.1562237858816847,0.05966373591422651,4.0,4.0
168401,2019,4,2020-01-01,0.08823529411764708,0.5882352941176471,0.5,10.0,7.0,1.0,1.0,0.07953649628837008,0.046580267889885896,4.0,4.0
168401,2020,1,2020-04-01,,,,,,,,0.05564236361097015,0.005861218208263574,3.0,5.0
168401,2020,2,2020-07-01,-0.21153846153846156,0.5384615384615384,0.75,14.0,12.0,3.0,1.0,0.03712205588712286,0.04780760476751852,4.0,4.0
168401,2020,3,2020-10-01,,,,,,,,0.05122723494830476,0.03409660291577542,5.0,3.0
168401,2020,4,2021-01-01,-0.23684210526315785,0.7631578947368421,1.0,29.0,9.0,18.0,0.0,0.023305758498519125,0.028843184121182315,6.0,2.0
168401,2021,1,2021-04-01,,,,,,,,0.05202680478836432,0.032395920837550884,5.0,3.0
168401,2021,2,2021-07-01,-0.18627450980392157,0.6470588235294118,0.8333333333333334,11.0,6.0,10.0,2.0,0.06088147432412023,0.09053847271527934,6.0,2.0
168401,2021,3,2021-10-01,,,,,,,,-0.03654979893815843,0.08481709725626466,6.0,2.0
168401,2021,4,2022-01-01,-0.23076923076923073,0.7692307692307693,1.0,20.0,6.0,5.0,0.0,0.06594049342417886,0.08919547731442762,6.0,2.0
168401,2022,1,2022-04-01,,,,,,,,-0.04728544261075046,0.07621930973664656,6.0,2.0
168401,2022,2,2022-07-01,-0.0998389694041868,0.8260869565217391,0.9259259259259259,19.0,4.0,25.0,2.0,0.05705007240604205,0.07150113228411684,6.0,2.0
168401,2022,3,2022-10-01,,,,,,,,0.1329375381397257,0.0705510527655897,5.0,3.0
168401,2022,4,2023-01-01,-0.1428571428571429,0.8571428571428571,1.0,12.0,2.0,38.0,0.0,0.04984105008687687,0.04878844939489864,4.0,4.0
168401,2023,1,2023-04-01,,,,,,,,0.14221959598366113,0.04778801739609137,4.0,4.0
168401,2023,2,2023-07-01,-0.0064102564102564985,0.9166666666666666,0.9230769230769231,11.0,1.0,12.0,1.0,0.10183544678701306,-0.017213298825010798,4.0,4.0
168401,2023,3,2023-10-01,,,,,,,,0.1879710902725404,-0.05184745308156996,3.0,5.0
168401,2023,4,2024-01-01,0.07499999999999996,0.875,0.8,7.0,1.0,20.0,5.0,0.04170634494369199,-0.038301293827212875,2.0,6.0
168401,2024,1,2024-04-01,,,,,,,,0.04713195718655063,-0.037992116241365996,3.0,5.0
168401,2024,2,2024-07-01,-1.0,0.0,1.0,0.0,8.0,23.0,0.0,0.1613748952341513,-0.0687998605863129,2.0,6.0
168401,2024,3,2024-10-01,,,,,,,,0.0830002745161959,-0.036423173823737574,3.0,5.0
168401,2024,4,2025-01-01,-0.06666666666666665,0.8333333333333334,0.9,20.0,4.0,9.0,1.0,0.10478258113170907,-0.03973655926106036,4.0,4.0
168401,2025,1,2025-04-01,,,,,,,,-0.012143730555985038,-0.041370813660653545,5.0,3.0
168401,2025,2,2025-07-01,-0.1785714285714286,0.8214285714285714,1.0,23.0,5.0,11.0,0.0,0.04582271817759554,-0.04631732190799633,5.0,3.0
168401,2025,3,2025-10-01,,,,,,,,0.10017728196880368,0.15424370071774995,6.0,2.0
168401,2025,4,2026-01-01,-0.33333333333333337,0.6666666666666666,1.0,20.0,10.0,7.0,0.0,0.11868369224202276,,,
168401,2026,1,2026-04-01,,,,,,,,0.14656121425977386,,,
168401,2026,2,2026-07-01,,0.782608695652174,,18.0,5.0,0.0,0.0,0.03706642004705381,,,
180031,2020,1,2020-04-01,,,,,,,,0.020906908173683986,,,
180031,2020,2,2020-07-01,-0.14132379248658322,0.627906976744186,0.7692307692307693,27.0,16.0,10.0,3.0,0.09531093367055944,,,
180031,2020,3,2020-10-01,,,,,,,,0.07266816475669265,,,
180031,2020,4,2021-01-01,0.14035087719298245,0.6666666666666666,0.5263157894736842,26.0,13.0,10.0,9.0,0.06022694132063294,,,
180031,2021,1,2021-04-01,,,,,,,,0.13391118943791283,0.048216514444453545,3.0,2.0
180031,2021,2,2021-07-01,-0.23558897243107768,0.5714285714285714,0.8070175438596491,28.0,21.0,46.0,11.0,0.0796961812964322,0.03840965707071081,4.0,2.0
180031,2021,3,2021-10-01,,,,,,,,0.062167501762432686,0.037020811143902446,4.0,3.0
180031,2021,4,2022-01-01,-0.13691560412871895,0.7704918032786885,0.9074074074074074,47.0,14.0,49.0,5.0,0.0770156410642203,0.04722110671626013,5.0,3.0
180031,2022,1,2022-04-01,,,,,,,,0.1050826060992161,0.021211328394154877,5.0,3.0
180031,2022,2,2022-07-01,-0.3055900621118012,0.6086956521739131,0.9142857142857143,14.0,9.0,64.0,6.0,0.11732287137321117,-0.012693504818220534,5.0,3.0
180031,2022,3,2022-10-01,,,,,,,,0.1116165328054681,0.0005738039525142319,4.0,4.0
180031,2022,4,2023-01-01,-0.08986928104575165,0.8823529411764706,0.9722222222222222,15.0,2.0,35.0,1.0,0.07974901756526429,0.016610245785218358,3.0,5.0
180031,2023,1,2023-04-01,,,,,,,,0.05637609372787169,0.007457096894612714,4.0,4.0
180031,2023,2,2023-07-01,-0.04365079365079361,0.7777777777777778,0.8214285714285714,14.0,4.0,23.0,5.0,0.030228599028904662,-0.0494786968441001,3.0,5.0
180031,2023,3,2023-10-01,,,,,,,,0.03434142834065995,-0.042821231568162726,3.0,5.0
180031,2023,4,2024-01-01,0.07107843137254899,0.875,0.803921568627451,14.0,2.0,41.0,10.0,0.08231971840446325,-0.04702150830201887,2.0,6.0
180031,2024,1,2024-04-01,,,,,,,,0.1192258606492753,-0.03230258577208918,2.0,6.0
180031,2024,2,2024-07-01,-0.1523809523809524,0.7333333333333333,0.8857142857142857,11.0,4.0,62.0,8.0,0.04329598964241004,,,
180031,2024,3,2024-10-01,,,,,,,,0.04791085837596111,-0.00759121963711986,2.0,6.0
180031,2024,4,2025-01-01,-0.29729729729729726,0.7027027027027027,1.0,26.0,11.0,5.0,0.0,0.025711085034032983,-0.004614431568617065,3.0,5.0
180031,2025,1,2025-04-01,,,,,,,,0.021223655912782736,-0.0033609863485795644,3.0,5.0
180031,2025,2,2025-07-01,-0.28125,0.71875,1.0,23.0,9.0,7.0,0.0,0.07343203862096181,-0.003479119136384101,4.0,4.0
180031,2025,3,2025-10-01,,,,,,,,0.08285339552108018,0.14401309047215652,5.0,3.0
180031,2025,4,2026-01-01,-0.09375,0.90625,1.0,29.0,3.0,5.0,0.0,0.0861701218164891,0.15530999476278093,5.0,3.0
180031,2026,1,2026-04-01,,,,,,,,0.06754762332573634,0.18324523794579117,5.0,3.0
180031,2026,2,2026-07-01,-0.033333333333333326,0.9666666666666667,1.0,29.0,1.0,10.0,0.0,0.052323231629124244,0.33330793835367795,6.0,2.0
200012,2020,1,2020-04-01,,,,,,,,0.03937381400874181,,,
200012,2020,2,2020-07-01,-0.2682926829268293,0.7317073170731707,1.0,30.0,11.0,14.0,0.0,0.03403589859828431,,,
200012,2020,3,2020-10-01,,,,,,,,0.13754523926821985,,,
200012,2020,4,2021-01-01,-0.19103448275862067,0.74,0.9310344827586207,37.0,13.0,27.0,2.0,0.07251055067438503,,,
200012,2021,1,2021-04-01,,,,,,,,0.0350605496930369,,,
200012,2021,2,2021-07-01,-0.18877551020408168,0.7755102040816326,0.9642857142857143,38.0,11.0,27.0,1.0,0.12634789706461713,,,
200012,2021,3,2021-10-01,,,,,,,,0.08915607811222594,0.09003456315629578,5.0,2.0
200012,2021,4,2022-01-01,-0.09759481961147093,0.48936170212765956,0.5869565217391305,23.0,24.0,27.0,19.0,0.0600741979153603,0.07321549030461558,5.0,3.0
200012,2022,1,2022-04-01,,,,,,,,0.02206481032125844,0.022980267079237768,4.0,4.0
200012,2022,2,2022-07-01,-0.11868883020040388,0.8048780487804879,0.9235668789808917,33.0,8.0,145.0,12.0,0.09301312788485087,-0.035231339903657205,4.0,4.0
200012,2022,3,2022-10-01,,,,,,,,0.18220445418608439,-0.02266143743875615,3.0,5.0
200012,2022,4,2023-01-01,-0.27840909090909094,0.5625,0.8409090909090909,9.0,7.0,37.0,7.0,0.053243599437817354,-0.009436519413586544,2.0,6.0
200012,2023,1,2023-04-01,,,,,,,,-0.04936098269593147,-0.009225860397230182,2.0,6.0
200012,2023,2,2023-07-01,-0.07129241326725122,0.813953488372093,0.8852459016393442,35.0,8.0,54.0,7.0,0.06466065263097431,,,
200012,2023,3,2023-10-01,,,,,,,,0.054767776794505646,,,
200012,2023,4,2024-01-01,-0.026363636363636367,0.8636363636363636,0.89,19.0,3.0,89.0,11.0,0.07540851369199651,,,
200012,2024,1,2024-04-01,,,,,,,,0.06978621003740854,,,
200012,2024,2,2024-07-01,-0.2376644736842105,0.6842105263157895,0.921875,13.0,6.0,59.0,5.0,0.10407928550654762,,,
200012,2024,3,2024-10-01,,,,,,,,0.08796769343935756,,,
200012,2024,4,2025-01-01,-0.2914438502673796,0.6176470588235294,0.9090909090909091,21.0,13.0,10.0,1.0,0.11128105965083168,,,
200012,2025,1,2025-04-01,,,,,,,,0.10166229827056042,-0.049871171361202,2.0,6.0
200012,2025,2,2025-07-01,0.02177858439201452,0.7586206896551724,0.7368421052631579,22.0,7.0,14.0,5.0,0.10635038167619693,-0.0451316244871546,2.0,6.0
